pid,est_vis,vis_log,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,mangrove_prop,temp,hotdays,precip
6548,462.46117227413737,6.1387226107831125,Mexico,NA,21650635.094610453,0,0,0,0,1,0,0,0,0,13801.679215981534,0.03707445851338374,26.851760864257812,8.351292610168457,1246.4461669921875
6549,66.0658817544975,4.205675446027222,Mexico,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,18711.626486333844,0,26.727983474731445,7.432481288909912,1250.95751953125
6550,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09461236,0,0,0,0,0,0,0,0,0,13348.431980667065,0,26.727983474731445,7.432481288909912,1250.95751953125
6551,69.5041116519639,4.2556710294220546,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,8080.698129592064,0,26.727983474731445,7.432481288909912,1250.95751953125
6552,100.81793758047944,4.6231862927247445,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,8091.026590064212,0,26.55524253845215,6.267190933227539,1299.5657958984375
6553,168.60293428371014,5.13346002440926,Mexico,NA,21650635.094610453,0.13616738625042404,0.13616738625042404,0.13616738625042404,0,0,0,0,0,0,10290.325121893617,0,26.55524253845215,6.267190933227539,1299.5657958984375
6554,71874.59571289555,11.182692066244721,Mexico,NA,11623089.816054424,0.020724454025284788,0.020724454025284788,0.020724454025284788,0,1,0,1,1,1,7115.520409069316,0.0019045230475857146,26.55524253845215,6.267190933227539,1299.5657958984375
6555,143212.5195468926,11.872091939295979,Mexico,NA,21636286.455425262,0,0,0,0,1,0,0,1,1,3769.7153096450525,0.04246185134197456,26.382383346557617,4.771353244781494,1339.098388671875
6556,9046.972638683968,9.110295993773255,Mexico,NA,20994807.127119303,0,0,0,0,1,0,0,1,1,155.90844289638335,0,26.382383346557617,4.771353244781494,1339.098388671875
6557,741.8269769867533,6.610463146787235,Mexico,NA,19308501.12307188,0.0739216809826307,0.0739216809826307,0.0739216809826307,0,0,0,0,0,0,1822.0773033548169,0,26.382383346557617,4.771353244781494,1339.098388671875
6558,644.817026147713,6.470516222404811,Mexico,NA,21650635.094610453,0.10478246429758241,0.10478246429758241,0.10478246429758241,0,1,0,0,0,0,8523.296834446182,0.004503331456445158,25.873132705688477,2.536604166030884,1322.0845947265625
6559,431.14734634562177,6.068766609593474,Mexico,NA,21650635.094610453,0.08983726336765782,0.08983726336765782,0.08983726336765782,0,0,0,0,0,0,16787.24998157745,0,25.873132705688477,2.536604166030884,1322.0845947265625
6560,2354.7843090032934,7.764628990921508,Mexico,NA,21650635.09461236,0.10403520425107701,0.10403520425107701,0.10403520425107701,0,0,1,0,0,0,25317.522291090587,0.014515325150080475,25.873132705688477,2.536604166030884,1322.0845947265625
6561,0,0,Mexico,NA,21088637.34724784,0,0,0,0,0,1,0,0,0,33913.74511869396,0,24.648193359375,0,1275.203369140625
6562,0,0,Mexico,NA,21122630.856158495,0,0,0,0,0,1,0,0,0,42535.95280455912,0,24.648193359375,0,1275.203369140625
6563,0,0,Mexico,NA,21156485.255867243,0,0,0,0,0,0,0,0,0,51171.01185248868,0,24.648193359375,0,1275.203369140625
6564,0,0,Mexico,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,59813.35659385326,0,24.648193359375,0,1275.203369140625
6565,0,0,Mexico,NA,21650635.09461236,0,0,0,0,0,0,0,0,0,68460.2278701974,0,23.64531135559082,0,1134.83056640625
6566,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,76837.66419477848,0,23.64531135559082,0,1134.83056640625
6567,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,82649.84199495168,0,23.64531135559082,0,1134.83056640625
6568,36.220961731066176,3.616872089973945,Honduras,NA,21650635.094610512,0,0,0,0.326303553636686,0,0,0,0,1,40422.408290653875,0,23.753215789794922,0.3514810800552368,1647.280517578125
6569,49.41615313122969,3.920311622364116,Honduras,NA,21650635.09461111,0,0,0,0.417967452673545,0,0,0,0,1,32053.402593325307,0,23.753215789794922,0.3514810800552368,1647.280517578125
6570,0,0,Honduras,NA,21650635.094610512,0,0,0,0.551851544337464,0,0,0,0,0,23892.88897566111,0,23.753215789794922,0.3514810800552368,1647.280517578125
6571,76.21197814789336,4.346554602351205,Honduras,NA,21650635.094610512,0,0,0,0.9170541348389815,0,0,0,0,1,16203.562216592638,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6572,3.770054685761005,1.5623577693546595,Honduras,NA,21650635.094611943,0,0,0,0.9205413483892363,0,0,0,0,0,9134.215300831744,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6573,10836.43793218425,9.290761893938303,Honduras,NA,21650635.094610512,0,0,0,0.5919129857190674,0,0,0,1,1,4593.183072445576,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6574,163.73412035306973,5.104332782412845,Honduras,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,7692.437853404025,0,27.16179084777832,5.624590873718262,1983.3922119140625
6575,72.44192346213235,4.296494936902433,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,15150.503199658333,0,27.16179084777832,5.624590873718262,1983.3922119140625
6576,0,0,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,23160.648204603385,0,27.16179084777832,5.624590873718262,1983.3922119140625
6577,72.44192346213235,4.296494936902433,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,31516.559192144836,0,27.16179084777832,5.624590873718262,1983.3922119140625
6578,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,26994.938982203454,0,26.684240341186523,0.043053898960351944,1765.1474609375
6579,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.094611943,0,0,0,0,0,0,0,0,0,22554.769524466326,0,26.684240341186523,0.043053898960351944,1765.1474609375
6580,0,0,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,20943.38787667921,0,26.684240341186523,0.043053898960351944,1765.1474609375
6581,0,0,Honduras,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,21802.96136728924,0,26.421892166137695,0,1267.530517578125
6582,72.44192346213235,4.296494936902433,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,25600.000430321055,0,26.421892166137695,0,1267.530517578125
6583,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,86895.20271309906,0,25.210620880126953,2.593132376205176e-4,1196.853515625
6584,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,82441.29956155377,0,25.210620880126953,2.593132376205176e-4,1196.853515625
6585,0,0,Mexico,NA,21650635.09461254,0,0,0,0,0,0,0,0,0,78691.54651069446,0,25.210620880126953,2.593132376205176e-4,1196.853515625
6586,0,0,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,75750.5848894376,0,25.470752716064453,0.00624429527670145,1237.640869140625
6587,0,0,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,73715.28152248399,0,25.470752716064453,0.00624429527670145,1237.640869140625
6588,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,72661.78052309362,0,25.470752716064453,0.00624429527670145,1237.640869140625
6589,0,0,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,58541.3743286046,0,26.137935638427734,2.810814142227173,1300.203369140625
6590,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,50365.97189437358,0,26.137935638427734,2.810814142227173,1300.203369140625
6591,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,42383.602270785945,0,26.927209854125977,8.592096328735352,1283.83349609375
6592,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461254,0,0,0,0,0,0,0,0,0,34721.892929999856,0,26.927209854125977,8.592096328735352,1283.83349609375
6593,69.5041116519639,4.2556710294220546,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,27300.835779496654,0,26.927209854125977,8.592096328735352,1283.83349609375
6594,231.23058613339612,5.447730783816422,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,20735.820476706485,0,26.851760864257812,8.351292610168457,1246.4461669921875
6595,132.131763508995,4.891339340874494,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,16266.925567709886,0,26.851760864257812,8.351292610168457,1246.4461669921875
6596,330.3294087651423,5.803113073145102,Mexico,NA,21650635.094611406,0.16215543008967465,0.16215543008967465,0.16215543008967465,0.2698439056791821,1,0,0,0,1,15417.693682288345,0.033840084717090546,26.851760864257812,8.351292610168457,1246.4461669921875
6597,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09461254,0,0,0,0,1,0,0,0,0,17953.938149166017,0,26.727983474731445,7.432481288909912,1250.95751953125
6598,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,18285.606691139234,0,26.727983474731445,7.432481288909912,1250.95751953125
6599,67.7849967032307,4.2309856499843495,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,12366.784515721145,0,26.727983474731445,7.432481288909912,1250.95751953125
6600,139.0082233039278,4.941701158769501,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,10052.989752265914,0,26.55524253845215,6.267190933227539,1299.5657958984375
6601,74.66145649816349,4.326268869590086,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,12383.655833683239,0,26.55524253845215,6.267190933227539,1299.5657958984375
6602,102.53705252921263,4.639929544091672,Mexico,NA,17402397.236204565,0,0,0,0,0,0,0,0,0,11174.416621770291,0,26.55524253845215,6.267190933227539,1299.5657958984375
6603,231211.65292564084,12.35109314146991,Mexico,NA,21650635.094609678,0,0,0,0,1,0,1,1,1,8769.715309645357,0,26.55524253845215,6.267190933227539,1299.5657958984375
6604,106501.53787239785,11.575924093635464,Mexico,NA,13484073.75038147,0,0,0,0,1,0,0,1,1,2764.5895545816456,0,26.382383346557617,4.771353244781494,1339.098388671875
6605,32034.321415300616,10.374594367277062,Mexico,NA,6106581.652541816,0.07521295113842678,0.07521295113842678,0.07521295113842678,0,1,0,0,1,1,0,1.760629826727592e-5,26.382383346557617,4.771353244781494,1339.098388671875
6606,444.9002659428325,6.100095308051357,Mexico,NA,21650635.094611406,0.18669046828296645,0.18669046828296645,0.18669046828296645,0,0,0,0,0,0,3575.42572541444,0,26.382383346557617,4.771353244781494,1339.098388671875
6607,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09461254,0.02167054134838857,0.02167054134838857,0.02167054134838857,0,0,0,0,0,0,12122.24575455517,0,25.873132705688477,2.536604166030884,1322.0845947265625
6608,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094609678,0.011582530720691972,0.011582530720691972,0.011582530720691972,0,0,1,0,0,0,20763.285268707674,0,25.873132705688477,2.536604166030884,1322.0845947265625
6609,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.094609678,0,0,0,0,0,1,0,0,0,29415.628297993,0,25.873132705688477,2.536604166030884,1322.0845947265625
6610,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,1,0,0,0,38071.56893511963,0,24.648193359375,0,1275.203369140625
6611,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,46729.107997022955,0,24.648193359375,0,1275.203369140625
6612,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461254,0,0,0,0,0,0,0,0,0,55387.49594640735,0,24.648193359375,0,1275.203369140625
6613,0,0,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,64046.38850262562,0,23.64531135559082,0,1134.83056640625
6614,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.094609678,0,0,0,0,0,0,0,0,0,72705.60537706224,0,23.64531135559082,0,1134.83056640625
6615,0,0,Mexico,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,81365.04302377654,0,23.64531135559082,0,1134.83056640625
6616,77.69156329054526,4.365535948794407,Honduras,NA,21650635.09461081,0,0,0,0.22762371305215326,0,0,0,0,1,36938.54680378921,0,23.753215789794922,0.3514810800552368,1647.280517578125
6617,0,0,Honduras,NA,21650635.094610095,0,0,0,0.7545665891730939,0,0,0,0,0,28860.106821860347,0,23.753215789794922,0.3514810800552368,1647.280517578125
6618,0,0,Honduras,NA,21650635.094611526,0,0,0,0.7688060445034994,0,0,0,0,1,21203.5622165922,0,23.753215789794922,0.3514810800552368,1647.280517578125
6619,0,0,Honduras,NA,21650635.094610095,0,0,0,0.6064015277317003,0,0,0,0,0,13981.041138909284,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6620,3834.819895495319,8.25213848377891,Honduras,NA,21650635.094610095,0,0,0,0.9167220192627784,0,0,0,0,0,8110.609785566474,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6621,4357.030217976868,8.379775449389857,Honduras,NA,21650635.09461081,0,0,0,0.14455330454999044,1,0,0,1,1,7328.067716897179,0.004917533856581691,24.102951049804688,2.4567246437072754,1858.7498779296875
6622,41.876043759707684,3.7583132494395297,Honduras,NA,21650635.094610095,0,0,0,0,0,0,0,0,0,12671.955433869776,0,27.16179084777832,5.624590873718262,1983.3922119140625
6623,72.44192346213235,4.296494936902433,Honduras,NA,21650635.094611526,0.01585851876453031,0.01585851876453031,0.01585851876453031,0,0,0,0,0,0,20148.017311695003,0,27.16179084777832,5.624590873718262,1983.3922119140625
6624,0,0,Honduras,NA,21650635.094610095,0.03080371969445619,0.03080371969445619,0.03080371969445619,0,0,0,0,0,0,28068.139939207107,0,27.16179084777832,5.624590873718262,1983.3922119140625
6625,0,0,Honduras,NA,21650635.094611526,0,0,0,0,0,0,0,0,0,28222.58567964553,0,26.684240341186523,0.043053898960351944,1765.1474609375
6626,76.21197814789336,4.346554602351205,Honduras,NA,21650635.094610095,0,0,0,0,0,0,0,0,0,22394.312672952583,0,26.684240341186523,0.043053898960351944,1765.1474609375
6627,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.094610095,0,0,0,0,0,0,0,0,0,18881.105310413783,0,26.684240341186523,0.043053898960351944,1765.1474609375
6628,0,0,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,18524.490173163253,0,26.421892166137695,0,1267.530517578125
6629,0,0,Honduras,NA,21650635.094610095,0,0,0,0,0,0,0,0,0,21169.49772254054,0,26.421892166137695,0,1267.530517578125
6630,0,0,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,82731.80967080464,0,25.210620880126953,2.593132376205176e-4,1196.853515625
6631,0,0,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,79469.13835101832,0,25.210620880126953,2.593132376205176e-4,1196.853515625
6632,0,0,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,0,0,77046.32093163501,0,25.470752716064453,0.00624429527670145,1237.640869140625
6633,0,0,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,75544.20684571103,0,25.470752716064453,0.00624429527670145,1237.640869140625
6634,0,0,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,55307.77571160236,0,26.137935638427734,2.810814142227173,1300.203369140625
6635,0,0,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,47366.5353466777,0,26.927209854125977,8.592096328735352,1283.83349609375
6636,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,39721.892929999965,0,26.927209854125977,8.592096328735352,1283.83349609375
6637,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,32288.613527977388,0,26.927209854125977,8.592096328735352,1283.83349609375
6638,0,0,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,0,0,25538.073148580315,0,26.851760864257812,8.351292610168457,1246.4461669921875
6639,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,20293.639316923927,0,26.851760864257812,8.351292610168457,1246.4461669921875
6640,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09461081,0.009672866157423255,0.009672866157423255,0.009672866157423255,0,0,0,0,0,1,17929.59601632496,0,26.851760864257812,8.351292610168457,1246.4461669921875
6641,198.1976452634925,5.294297524114226,Mexico,NA,21650635.09460938,0.11146629026902642,0.11146629026902642,0.11146629026902642,0.27262537363005457,1,0,0,0,0,18562.40351797173,0.010798512526551484,26.851760864257812,8.351292610168457,1246.4461669921875
6642,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,22454.43031891968,0,26.727983474731445,7.432481288909912,1250.95751953125
6643,66.0658817544975,4.205675446027222,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,0,0,17033.679675422227,0,26.727983474731445,7.432481288909912,1250.95751953125
6644,99.09882263174624,4.606157924331386,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,12877.40578627026,0,26.727983474731445,7.432481288909912,1250.95751953125
6645,38.19028572344834,3.6684289029083192,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,12883.889506036703,0,26.55524253845215,6.267190933227539,1299.5657958984375
6646,34.75205582598195,3.5766077731085044,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,14214.288417114994,0,26.55524253845215,6.267190933227539,1299.5657958984375
6647,462.46117227413737,6.1387226107831125,Mexico,NA,21041099.09762299,0,0,0,0,0,0,0,0,0,12115.693341304017,0,26.55524253845215,6.267190933227539,1299.5657958984375
6648,147282.858884705,11.900117016573395,Mexico,NA,9874973.735292906,0,0,0,0,1,0,0,1,1,6734.761120520364,0,26.382383346557617,4.771353244781494,1339.098388671875
6649,17427.173851832948,9.765843362619812,Mexico,NA,10347556.702573983,0.013984854715268035,0.013984854715268035,0.013984854715268035,0,1,0,0,1,1,3354.3447834056833,0,26.382383346557617,4.771353244781494,1339.098388671875
6650,78284.91312869733,11.268122956836725,Mexico,NA,21059003.80362761,0.08006909298252612,0.08006909298252612,0.08006909298252612,0,1,0,0,1,1,0,0,26.382383346557617,4.771353244781494,1339.098388671875
6651,100.81793758047944,4.6231862927247445,Mexico,NA,21650635.09460938,0.021172367984060886,0.021172367984060886,0.021172367984060886,0,0,1,0,0,0,7879.46205801684,0,25.873132705688477,2.536604166030884,1322.0845947265625
6652,34.75205582598195,3.5766077731085044,Mexico,NA,21650635.09460938,0,0,0,0,0,1,0,0,0,16469.702345204467,0,25.873132705688477,2.536604166030884,1322.0845947265625
6653,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461224,0,0,0,0,0,1,0,0,0,25108.091690837296,0,25.873132705688477,2.536604166030884,1322.0845947265625
6654,0,0,Mexico,NA,21650635.09461081,0,0,0,0,0,1,0,0,0,33757.6871448773,0,24.648193359375,0,1275.203369140625
6655,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,42411.63300778884,0,24.648193359375,0,1275.203369140625
6656,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,51067.717663934505,0,24.648193359375,0,1275.203369140625
6657,0,0,Mexico,NA,21650635.09460938,0,0,0,0,0,0,0,0,0,59725.011179731824,0,24.648193359375,0,1275.203369140625
6658,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.09461224,0,0,0,0,0,0,0,0,0,68383.05443189124,0,23.64531135559082,0,1134.83056640625
6659,0,0,Mexico,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,77041.5946515312,0,23.64531135559082,0,1134.83056640625
6660,76.21197814789336,4.346554602351205,Honduras,NA,21650635.09461081,0,0,0,0.2847475921620863,0,0,0,0,1,41850.82869121792,0,23.753215789794922,0.3514810800552368,1647.280517578125
6661,94.6568093764698,4.560766883906123,Honduras,NA,21650635.09461099,0,0,0,0.47534041846564534,0,0,0,0,1,33836.98254772635,0,23.753215789794922,0.3514810800552368,1647.280517578125
6662,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.09461081,0,0,0,0.556293590169406,0,0,0,0,0,26203.562216592854,0,23.753215789794922,0.3514810800552368,1647.280517578125
6663,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.09461081,0,0,0,0.6034540019927229,0,0,0,0,1,18907.80615232315,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6664,192.4149727126139,5.264837998391801,Honduras,NA,21650635.094611764,0,0,0,0.5621471272002684,0,0,0,0,0,12661.317760354987,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6665,488.5064493158715,6.193397637197094,Honduras,NA,21650635.09461081,0,0,0,0.8904433742942979,0,0,0,1,1,9593.183072446065,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6666,78.09700549077387,4.370675016797508,Honduras,NA,18707326.234113574,0,0,0,0,0,0,0,0,0,11406.376762712629,0,27.16179084777832,5.624590873718262,1983.3922119140625
6667,38.10598907394668,3.666275628508214,Honduras,NA,21650635.09461081,0.018017270009964347,0.018017270009964347,0.018017270009964347,0,0,0,0,0,0,17663.049252818084,0,27.16179084777832,5.624590873718262,1983.3922119140625
6668,108.66288519319852,4.6974109799817745,Honduras,NA,21650635.09461081,0.009797409498505959,0.009797409498505959,0.009797409498505959,0,0,0,0,0,0,25146.519758842896,0,27.16179084777832,5.624590873718262,1983.3922119140625
6669,0,0,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,30237.426382498998,0,27.16179084777832,5.624590873718262,1983.3922119140625
6670,0,0,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,23330.08469521798,0,26.684240341186523,0.043053898960351944,1765.1474609375
6671,36.220961731066176,3.616872089973945,Honduras,NA,21650635.094611764,0,0,0,0,0,0,0,0,0,18007.88020659396,0,26.684240341186523,0.043053898960351944,1765.1474609375
6672,1.885027342880503,1.0595343775167116,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,15943.387876678142,0,26.684240341186523,0.043053898960351944,1765.1474609375
6673,108.66288519319852,4.6974109799817745,Honduras,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,17056.82401904566,0,26.421892166137695,0,1267.530517578125
6674,38.10598907394668,3.666275628508214,Honduras,NA,21650635.09461081,0,0,0,0,0,0,0,0,0,21700.83277815996,0,26.421892166137695,0,1267.530517578125
6675,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,52352.72294779052,0,26.137935638427734,2.810814142227173,1300.203369140625
6676,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,44721.89292999967,0,26.927209854125977,8.592096328735352,1283.83349609375
6677,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.094611943,0,0,0,0,0,0,0,0,0,37279.665943501546,0,26.927209854125977,8.592096328735352,1283.83349609375
6678,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,30404.146254125157,0,26.927209854125977,8.592096328735352,1283.83349609375
6679,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,24678.953098245376,0,26.851760864257812,8.351292610168457,1246.4461669921875
6680,0,0,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,21063.934642146232,0,26.851760864257812,8.351292610168457,1246.4461669921875
6681,118.00908707515657,4.779199852172208,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,20415.23337275471,0,26.851760864257812,8.351292610168457,1246.4461669921875
6682,100.81793758047944,4.6231862927247445,Mexico,NA,21650635.094611943,0.07862836267020896,0.07862836267020896,0.07862836267020896,0.06372467618731296,1,0,0,0,0,22392.41769544487,8.746011501099847e-4,26.727983474731445,7.432481288909912,1250.95751953125
6683,34.75205582598195,3.5766077731085044,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,21710.113288637913,0,26.727983474731445,7.432481288909912,1250.95751953125
6684,66.0658817544975,4.205675446027222,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,16687.338217369765,0,26.727983474731445,7.432481288909912,1250.95751953125
6685,0,0,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,15052.989752265743,0,26.55524253845215,6.267190933227539,1299.5657958984375
6686,38.19028572344834,3.6684289029083192,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,16699.845188796004,0,26.55524253845215,6.267190933227539,1299.5657958984375
6687,66.0658817544975,4.205675446027222,Mexico,NA,21650635.094611943,0,0,0,0,0,0,0,0,0,14941.409324520919,0,26.55524253845215,6.267190933227539,1299.5657958984375
6688,269.4208718641896,5.599979530036759,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,11534.910508838751,0,26.55524253845215,6.267190933227539,1299.5657958984375
6689,234.66881603820767,5.462427497575307,Mexico,NA,10976276.728589833,0,0,0,0,0,0,0,0,0,7875.008096493232,0,26.382383346557617,4.771353244781494,1339.098388671875
6690,39007.93100683488,10.571545899070498,Mexico,NA,21518526.45907284,0.06833460190543955,0.06833460190543955,0.06833460190543955,0,1,0,0,1,1,779.7169122990427,0,26.382383346557617,4.771353244781494,1339.098388671875
6691,67.7849967032307,4.2309856499843495,Mexico,NA,21650635.09461105,0,0,0,0,0,1,0,0,0,4930.22532057658,0,26.382383346557617,4.771353244781494,1339.098388671875
6692,102.53705252921263,4.639929544091672,Mexico,NA,21650635.094611943,0,0,0,0,0,1,0,0,0,12703.864590332467,0,25.873132705688477,2.536604166030884,1322.0845947265625
6693,67.7849967032307,4.2309856499843495,Mexico,NA,21650635.094610035,0,0,0,0,0,1,0,0,0,21108.134653383702,0,25.873132705688477,2.536604166030884,1322.0845947265625
6694,34.75205582598195,3.5766077731085044,Mexico,NA,21650635.094610035,0,0,0,0,0,1,0,0,0,29660.04925082349,0,25.873132705688477,2.536604166030884,1322.0845947265625
6695,0,0,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,38260.733063772015,0,24.648193359375,0,1275.203369140625
6696,33.03294087724875,3.5273289049154166,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,46883.35384326906,0,24.648193359375,0,1275.203369140625
6697,0,0,Mexico,NA,21650635.094611943,0,0,0,0,0,0,0,0,0,55517.69123990058,0,24.648193359375,0,1275.203369140625
6698,20.629379392143512,3.07405254755813,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,64159.0150612125,0,23.64531135559082,0,1134.83056640625
6699,0,0,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,72804.83765960069,0,23.64531135559082,0,1134.83056640625
6700,1.719114948733198,1.0003064408630862,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,81453.72649336954,0,23.64531135559082,0,1134.83056640625
6701,94.6568093764698,4.560766883906123,Honduras,NA,21650635.094611168,0,0,0,0.2017602125539753,0,0,0,0,1,38819.80177822966,0,23.753215789794922,0.3514810800552368,1647.280517578125
6702,51.3011804741102,3.9570189420228474,Honduras,NA,21650635.09461093,0,0,0,0.558120225838616,0,0,0,0,1,31203.562216592512,0,23.753215789794922,0.3514810800552368,1647.280517578125
6703,0,0,Honduras,NA,21650635.094611406,0,0,0,0.6125041514447158,0,0,0,0,1,23865.053020257725,0,23.753215789794922,0.3514810800552368,1647.280517578125
6704,53.18620782504472,3.9924264078904748,Honduras,NA,21650635.09461093,0,0,0,0.5770508136831868,0,0,0,0,0,17459.551648414097,0,24.102951049804688,2.4567246437072754,1858.7498779296875
6705,36.220961731066176,3.616872089973945,Honduras,NA,21650635.09461093,0,0,0,0.9844735968117332,0,0,0,0,0,12716.674951346182,0,24.102951049804688,2.4567246437072754,1858.7498779296875
