pid,country,name_2,coral_prop,forest,beach,mangrove,wildlife,ruins,roads,develop,pa_min_dist
4726,Mexico,NA,0,0,0,0,0,0,0,0,34812.52291117467
4727,Mexico,NA,0,0,0,0,0,0,0,0,34551.1096689326
4728,Mexico,NA,0,0,0,0,0,0,0,0,27558.801132504064
4729,Mexico,NA,0,0,0,0,0,0,0,0,21798.987599593995
4730,Mexico,NA,0,0,0,0,0,0,0,0,18463.591223635427
4731,Mexico,NA,0,0,0,0,0,0,0,0,18295.07478014551
4732,Mexico,NA,0,0,0,0,0,0,0,0,21223.055899598163
4733,Mexico,NA,0,0,0,0,0,0,0,0,26760.538900100597
4734,Mexico,NA,0,0,0,0,0,0,0,0,33642.75230610843
4735,Mexico,NA,0,0,0,0,0,0,0,0,41107.15699883491
4736,Mexico,NA,0,0,0,0,0,0,0,0,48790.546967558956
4737,Mexico,NA,0.5839789504458412,0,1,1,0,0,0,0,56755.843874441314
4738,Mexico,NA,0,1,1,1,0,0,0,0,50821.776081280565
4739,Mexico,NA,0,0,0,1,0,0,0,0,42173.97945301115
4740,Mexico,NA,0,1,0,1,0,0,0,0,33532.61340471672
4741,Mexico,NA,0,1,0,1,0,0,0,0,24904.372720415522
4742,Mexico,NA,0,0,0,1,0,0,0,0,16310.101147589
4743,Mexico,NA,0,0,0,1,0,0,0,0,7861.998365032674
4744,Mexico,NA,0,0,0,1,0,0,0,1,201.55419915533025
4745,Mexico,NA,0,1,0,1,0,0,0,0,4780.716083873768
4746,Mexico,NA,0,1,0,1,0,0,0,0,12986.844456419465
4747,Mexico,NA,0,0,1,1,0,0,1,0,21551.09620836941
4748,Mexico,NA,0,1,0,1,0,0,1,0,22320.38532825317
4749,Mexico,NA,0,1,0,0,0,0,1,1,15071.459674139116
4750,Mexico,NA,0,1,0,0,0,0,1,0,10176.847392040998
4751,Mexico,NA,0,1,0,0,0,0,0,0,10223.23042203485
4752,Mexico,NA,0,1,0,0,0,0,0,0,15196.505071686077
4753,Mexico,NA,0,1,0,0,0,0,0,0,22462.31794142451
4754,Mexico,NA,0,1,0,0,0,0,0,0,30123.900488653187
4755,Mexico,NA,0,1,0,0,0,0,0,0,37516.95727058844
4756,Mexico,NA,0,1,0,0,0,0,0,0,39920.611118642104
4757,Mexico,NA,0,1,0,0,0,0,0,1,43929.35580370541
4758,Mexico,NA,0,1,0,0,0,0,1,1,36613.48200016556
4759,Mexico,NA,0,1,0,0,0,0,0,0,29101.926555772035
4760,Mexico,NA,0,1,0,0,0,0,0,0,22113.729855700163
4761,Mexico,NA,0,1,0,0,0,0,0,0,16766.393977365577
4762,Mexico,NA,0,1,0,0,1,0,0,0,13443.788806335293
4763,Mexico,NA,0,0,1,0,1,0,0,0,13644.318791154636
4764,Mexico,NA,0,0,0,0,1,0,0,0,14535.453194196905
4765,Mexico,NA,0,0,0,0,0,0,0,0,19303.624586687998
4766,Mexico,NA,0,0,0,0,0,0,0,0,26129.74323779173
4767,Mexico,NA,0,0,0,0,0,0,0,0,33291.25728419173
4768,Mexico,NA,0,0,0,0,0,0,0,0,41101.24669787555
4769,Mexico,NA,0,0,0,0,0,0,0,0,49411.09131077433
4770,Mexico,NA,0,0,0,0,0,0,0,0,57823.86539244651
4771,Honduras,NA,0,1,0,0,0,0,0,0,33963.50215674537
4772,Honduras,NA,0,1,0,0,0,0,0,0,25309.295357914267
4773,Honduras,NA,0,1,0,0,0,0,0,0,16661.374021281947
4774,Honduras,NA,0,1,0,0,0,0,0,0,8040.0458356858635
4775,Honduras,NA,0,1,0,0,0,0,1,1,0
4776,Honduras,NA,0,0,0,0,0,0,0,0,37919.915048199306
4777,Honduras,NA,0,0,0,0,0,0,0,0,46578.697860153465
4778,Honduras,NA,0,0,0,0,0,0,0,0,55237.94195507556
4779,Honduras,NA,0,0,0,0,0,0,0,0,63897.45979706187
4780,Belize,NA,0,0,0,0,0,0,0,0,40634.86288834496
4781,Belize,NA,0,0,0,0,0,0,0,0,36178.914740794964
4782,Belize,NA,0,0,0,0,0,0,0,0,33416.09884006178
4783,Belize,NA,1,0,0,0,0,0,0,0,32722.903290847262
4784,Belize,NA,0.6609573502722323,0,0,0,0,0,0,0,33608.11377431359
4785,Belize,NA,0.7418805843142816,0,0,0,1,0,0,0,36568.11591173751
4786,Belize,NA,0,0,0,0,0,0,0,0,41169.75699711299
4787,Belize,NA,0,0,0,0,0,0,0,0,46932.618519195734
4788,Belize,NA,0,0,0,0,0,0,0,0,53482.63709780484
4789,Belize,NA,0,0,0,0,0,0,0,0,51511.47102084803
4790,Belize,NA,0,0,0,0,0,0,0,0,50052.21973027501
4791,Belize,NA,0,0,0,0,0,0,0,0,49897.42881209681
4792,Belize,NA,0,0,0,0,0,0,0,0,44499.81512629862
4793,Belize,NA,0,0,0,0,0,0,0,0,39999.03702962955
4794,Belize,NA,0,0,0,0,0,0,0,0,37008.274484504414
4795,Mexico,NA,0,0,0,0,0,0,0,0,37648.912220201586
4796,Mexico,NA,0,0,0,0,0,0,0,0,35906.84889186744
4797,Mexico,NA,0,0,0,0,0,0,0,0,36319.34390962049
4798,Mexico,NA,0,0,0,0,0,0,0,0,38584.76589339674
4799,Mexico,NA,0,0,0,0,0,0,0,0,32478.465932722273
4800,Mexico,NA,0,0,0,0,0,0,0,0,26373.45426464434
4801,Mexico,NA,0,0,0,0,0,0,0,0,22051.47229451092
4802,Mexico,NA,0,0,0,0,0,0,0,0,20643.479947036987
4803,Mexico,NA,0,0,0,0,0,0,0,0,21697.495966112478
4804,Mexico,NA,0,0,0,0,0,0,0,0,25719.441512323032
4805,Mexico,NA,0,0,0,0,0,0,0,0,31657.511149996455
4806,Mexico,NA,0,0,0,0,0,0,0,0,38638.146341646054
4807,Mexico,NA,0,0,0,0,0,0,0,0,46107.156998835504
4808,Mexico,NA,0,0,0,0,0,0,0,0,53773.497592977874
4809,Mexico,NA,0.5456911509543089,0,1,1,0,0,0,0,55091.2494250866
4810,Mexico,NA,0,0,0,1,0,0,0,0,46430.99591936709
4811,Mexico,NA,0,0,1,1,0,0,0,0,37770.74265766334
4812,Mexico,NA,0,1,0,1,0,0,0,0,29110.489857757828
4813,Mexico,NA,0,1,0,1,0,0,0,0,20450.238106336452
4814,Mexico,NA,0,0,0,0,0,0,0,0,11789.989713864843
4815,Mexico,NA,0,0,0,0,0,0,0,0,3129.7725636578425
4816,Mexico,NA,0,0,1,1,0,0,1,1,0
4817,Mexico,NA,0,1,0,1,0,0,0,0,8417.301711147684
4818,Mexico,NA,0.7679633867276888,0,1,1,0,0,1,0,17077.546279945458
4819,Mexico,NA,0.8884873515745999,0,1,1,0,0,1,0,25005.128711264766
4820,Mexico,NA,0.8294392523364486,1,1,1,0,0,1,1,17320.385328253433
4821,Mexico,NA,0,1,0,0,0,0,1,1,10195.344203441668
4822,Mexico,NA,0,1,0,0,0,0,1,0,7282.7032696780025
4823,Mexico,NA,0,1,0,0,0,0,0,0,10310.702545389273
4824,Mexico,NA,0,1,0,0,0,0,0,0,17462.317941424815
4825,Mexico,NA,0,1,0,0,0,0,0,0,25156.03707335551
4826,Mexico,NA,0,1,0,0,0,0,0,0,33305.33782095254
4827,Mexico,NA,0,1,0,0,0,0,0,0,36100.79694390232
4828,Mexico,NA,0,1,0,0,0,0,0,0,39552.504967796194
4829,Mexico,NA,0,1,0,0,0,0,1,1,39464.696089370584
4830,Mexico,NA,0,1,0,0,0,0,1,0,31615.773852614853
4831,Mexico,NA,0,1,0,0,0,0,0,0,24102.535579910913
4832,Mexico,NA,0,1,0,0,0,0,0,0,17263.462580092502
4833,Mexico,NA,0,1,0,0,1,0,0,0,12849.982845421067
4834,Mexico,NA,0,0,0,0,0,0,0,0,32824.82244936241
4835,Mexico,NA,0,0,0,0,0,0,0,0,36225.91966426639
4836,Mexico,NA,0,0,0,0,0,0,0,0,44603.37117218845
4837,Mexico,NA,0,0,0,0,0,0,0,0,53071.68910375948
4838,Honduras,NA,0,1,0,0,0,0,0,0,38444.45663788898
4839,Honduras,NA,0,1,0,0,0,0,0,0,29833.156033940082
4840,Honduras,NA,0,1,0,0,0,0,0,0,21261.659194623582
4841,Honduras,NA,0,1,0,0,0,0,0,0,12810.117270002696
4842,Honduras,NA,0,1,0,0,0,0,0,0,4945.6767431291155
4843,Honduras,NA,0.9738154613466334,1,1,1,1,0,1,1,864.694490405477
4844,Honduras,NA,0,0,0,0,0,0,0,0,36976.32990666948
4845,Honduras,NA,0,0,0,0,0,0,0,0,42368.86479568107
4846,Honduras,NA,0,0,0,0,0,0,0,0,51007.60571875065
4847,Honduras,NA,0,0,0,0,0,0,0,0,59652.58567945147
4848,Belize,NA,0,0,0,0,0,0,0,0,40387.71463381369
4849,Belize,NA,0,0,0,0,0,0,0,0,36930.87168223153
4850,Belize,NA,0,0,0,0,0,0,0,0,35307.37986705453
4851,Belize,NA,0,0,0,0,0,0,0,0,35380.2053836297
4852,Belize,NA,0.6115691489361702,0,0,0,0,0,0,0,37208.61086973038
4853,Belize,NA,0,0,0,0,0,0,0,0,40831.3912660581
4854,Belize,NA,0,0,0,0,0,0,0,0,45824.93101564941
4855,Belize,NA,0,0,0,0,0,0,0,0,51794.26698444782
4856,Belize,NA,0,0,0,0,0,0,0,0,55130.77493388613
4857,Belize,NA,0,0,0,0,0,0,0,0,53067.83769861704
4858,Belize,NA,0,0,0,0,0,0,0,0,52373.44493542008
4859,Belize,NA,0,0,0,0,0,0,0,0,49116.35712121883
4860,Belize,NA,0,0,0,0,0,0,0,0,44239.19024893991
4861,Belize,NA,0,0,0,0,0,0,0,0,40642.285502969804
4862,Mexico,NA,0,0,0,0,0,0,0,0,41645.52111172444
4863,Mexico,NA,0,0,0,0,0,0,0,0,38684.425650740544
4864,Mexico,NA,0,0,0,0,0,0,0,0,38422.359800117505
4865,Mexico,NA,0,0,0,0,0,0,0,0,39635.427960760564
4866,Mexico,NA,0.8642182581322141,0,0,0,0,0,0,0,37419.43317081291
4867,Mexico,NA,0.7799242424242424,0,0,0,0,0,0,0,31079.29084344292
4868,Mexico,NA,0,0,0,0,0,0,0,0,26108.057373875658
4869,Mexico,NA,0,0,0,0,0,0,0,0,23395.277308548055
4870,Mexico,NA,0,0,0,0,0,0,0,0,23262.51406622956
4871,Mexico,NA,0,0,0,0,0,0,0,0,25629.141639701098
4872,Mexico,NA,0,0,0,0,0,0,0,0,30373.693250808174
4873,Mexico,NA,0,0,0,0,0,0,0,0,36582.36709400433
4874,Mexico,NA,0,0,0,0,0,0,0,0,43634.595480040574
4875,Mexico,NA,0,0,0,0,0,0,0,0,51107.15699883541
4876,Mexico,NA,0,0,0,0,0,0,0,0,58759.34490249467
4877,Mexico,NA,0.6581598388179987,0,1,1,0,0,0,0,50823.52035451178
4878,Mexico,NA,0.4150566289140573,0,0,0,0,0,0,0,42176.0813740759
4879,Mexico,NA,0.33517156862745096,1,1,1,0,0,0,0,33535.256953240896
4880,Mexico,NA,0,1,0,1,0,0,0,0,24907.932025102178
4881,Mexico,NA,0,0,0,1,0,0,0,0,16315.535437560473
4882,Mexico,NA,0,0,0,1,0,0,0,0,7873.265870113435
4883,Mexico,NA,0.5275542735691514,0,1,1,0,0,0,1,219.2839161246489
4884,Mexico,NA,0.03857280617164899,1,1,1,0,0,1,0,4798.445800845486
4885,Mexico,NA,0.8118746708794102,1,1,1,0,0,1,0,12993.668693057914
4886,Mexico,NA,0.8866867729426972,0,1,0,0,0,0,0,21555.2092300707
4887,Mexico,NA,0.7619491723012357,0,1,1,0,0,1,1,20051.249551695004
4888,Mexico,NA,0.6748264523200584,1,1,1,0,0,1,1,12320.385328253496
4889,Mexico,NA,0,1,0,0,0,0,1,0,5544.4738383462145
4890,Mexico,NA,0,1,0,0,0,0,0,0,5629.156914250062
4891,Mexico,NA,0,1,0,0,0,0,0,0,12462.317941424408
4892,Mexico,NA,0,1,0,0,0,0,0,0,20204.034790649544
4893,Mexico,NA,0,1,0,0,0,0,0,0,28453.863497836206
4894,Mexico,NA,0,1,0,0,0,0,0,0,32601.838719370702
4895,Mexico,NA,0,1,0,0,0,0,0,0,35341.37797436118
4896,Mexico,NA,0,1,0,0,0,0,0,0,39813.8933837076
4897,Mexico,NA,0,1,0,0,0,0,0,1,34517.710375251576
4898,Mexico,NA,0,1,0,0,0,0,1,0,26618.92650771564
4899,Mexico,NA,0,1,0,0,0,0,1,0,19103.463390292727
4900,Mexico,NA,0,1,0,0,0,0,0,0,12531.449731680508
4901,Mexico,NA,0,1,0,0,1,0,0,0,9908.625504350257
4902,Mexico,NA,0,0,0,0,0,0,0,0,31995.462549543914
4903,Mexico,NA,0,0,0,0,0,0,0,0,39843.010620764115
4904,Mexico,NA,0,0,0,0,0,0,0,0,48369.504439557546
4905,Mexico,NA,0,0,0,0,0,0,0,0,56936.38927900553
4906,Honduras,NA,0,1,0,0,0,0,0,0,34488.751302079414
4907,Honduras,NA,0,1,0,0,0,0,0,0,26009.900406184872
4908,Honduras,NA,0,1,0,0,0,0,0,0,17707.508912957936
4909,Honduras,NA,0,1,0,0,0,0,0,0,9945.676743128726
4910,Honduras,NA,0,1,0,0,0,0,0,1,3441.6592874072803
4911,Honduras,NA,0,0,0,0,0,0,0,0,38349.2674480487
4912,Honduras,NA,0,0,0,0,0,0,0,0,46928.89782305525
4913,Honduras,NA,0,0,0,0,0,0,0,0,55533.5627163577
4914,Honduras,NA,0,0,0,0,0,0,0,0,64153.18951584951
4915,Belize,NA,0,0,0,0,0,0,0,0,40757.12090825492
4916,Belize,NA,0,0,0,0,0,0,0,0,38325.7706327906
4917,Belize,NA,0,0,0,0,0,0,0,0,37722.90329084743
4918,Belize,NA,0,0,0,0,0,0,0,0,38493.30259117414
4919,Belize,NA,0,0,0,0,0,0,0,0,41102.99422478536
4920,Belize,NA,0,0,0,0,0,0,0,0,45245.750343097214
4921,Belize,NA,0,0,0,0,0,0,0,0,50546.01580715203
4922,Belize,NA,0,0,0,0,0,0,0,0,56679.99209460115
4923,Belize,NA,0,0,0,0,0,0,0,0,56366.356065350294
4924,Belize,NA,0,0,0,0,0,0,0,0,55035.98049714278
4925,Belize,NA,0,0,0,0,0,0,0,0,53801.48257662991
4926,Belize,NA,0,0,0,0,0,0,0,0,48623.954430572165
4927,Belize,NA,0,0,0,0,0,0,0,0,44541.87200252363
4928,Mexico,NA,0,0,0,0,0,0,0,0,45847.98786532417
4929,Mexico,NA,0,0,0,0,0,0,0,0,41876.81671894536
4930,Mexico,NA,0,0,0,0,0,0,0,0,40906.688885009506
4931,Mexico,NA,0,0,0,0,0,0,0,0,41269.23963700978
4932,Mexico,NA,0.9674009932509868,0,0,0,0,0,0,0,42374.25171382928
4933,Mexico,NA,0.5365853658536586,0,0,0,0,0,0,0,35864.82327871332
4934,Mexico,NA,0.6050163132137031,0,0,0,0,0,0,0,30446.574344573695
4935,Mexico,NA,0.793769716088328,0,0,0,0,0,0,0,26789.965095646865
4936,Mexico,NA,0,0,0,0,0,0,0,0,25643.479947037365
4937,Mexico,NA,0,0,0,0,0,0,0,0,26499.360948328715
4938,Mexico,NA,0,0,0,0,0,0,0,0,29881.84183038526
4939,Mexico,NA,0,0,0,0,0,0,0,0,35123.10936808589
4940,Mexico,NA,0,0,0,0,0,0,0,0,41525.186961515035
4941,Mexico,NA,0,0,0,0,0,0,0,0,48631.774517234146
4942,Mexico,NA,0,0,0,0,0,0,0,0,56107.15699883411
4943,Mexico,NA,1,0,0,0,0,0,0,0,55319.28289834169
4944,Mexico,NA,0.5946045824094605,0,0,0,0,0,0,0,46701.334876360306
4945,Mexico,NA,0.5237928007023706,0,0,0,0,0,0,0,38102.576003220296
4946,Mexico,NA,0.3973854550069806,0,0,1,0,0,0,0,29539.768396660234
4947,Mexico,NA,0.4786516853932584,0,0,1,0,0,0,0,21056.81684812701
4948,Mexico,NA,0.38205613371176284,0,0,0,0,0,0,0,12813.319422489829
4949,Mexico,NA,0.48633074242830343,0,0,0,0,0,0,0,5219.283916126168
4950,Mexico,NA,0.6406015037593985,0,1,1,0,0,1,0,2789.2533604313235
4951,Mexico,NA,0.3079967525877816,0,1,1,0,0,1,0,9798.445800845442
4952,Mexico,NA,0.9935661764705882,0,0,0,0,0,0,0,17799.434938036313
4953,Mexico,NA,0,0,0,0,0,0,0,0,23503.81733187462
4954,Mexico,NA,0.7884822389666308,0,0,0,0,0,0,1,15127.747859540661
4955,Mexico,NA,0.5091225021720244,1,1,1,0,1,1,1,7320.385328253351
4956,Mexico,NA,0,1,0,0,0,0,0,0,2282.703269677977
4957,Mexico,NA,0,1,0,0,0,0,0,0,7462.317941424761
4958,Mexico,NA,0,1,0,0,0,0,0,0,15283.319090025252
4959,Mexico,NA,0,1,0,0,0,0,0,0,23664.301564577425
4960,Mexico,NA,0,1,0,0,0,0,0,0,29537.979548080828
4961,Mexico,NA,0,1,0,0,0,0,0,0,31362.801931995655
4962,Mexico,NA,0,1,0,0,0,0,0,0,35281.1345377141
4963,Mexico,NA,0,1,0,0,0,0,0,0,40692.64753626844
4964,Mexico,NA,0,1,0,0,0,0,0,0,37860.104368580185
4965,Mexico,NA,0,1,0,0,0,0,0,0,29588.552206438322
4966,Mexico,NA,0,1,0,0,0,0,1,1,21623.536726134622
4967,Mexico,NA,0,1,0,0,0,0,1,0,14105.048940986786
4968,Mexico,NA,0,1,0,0,1,0,0,0,8126.950504401619
4969,Mexico,NA,0,0,0,0,0,0,0,0,31745.521005161547
4970,Mexico,NA,0,0,0,0,0,0,0,0,35149.257043765036
4971,Mexico,NA,0,0,0,0,0,0,0,0,43733.43955294019
4972,Mexico,NA,0,0,0,0,0,0,0,0,52342.690029580415
4973,Honduras,NA,0,1,0,0,0,0,0,0,39229.20766225046
4974,Honduras,NA,0,1,0,0,0,0,0,0,30837.828823879387
4975,Honduras,NA,0,1,0,0,0,0,0,1,22649.78232420277
4976,Honduras,NA,0,1,0,0,0,0,0,0,14945.676743128906
4977,Honduras,NA,0,1,0,0,0,0,0,0,7898.773852810864
4978,Honduras,NA,0,1,0,0,1,0,1,1,5787.4046947719635
4979,Honduras,NA,0,0,0,0,1,0,0,0,11218.88306859985
4980,Honduras,NA,0,0,0,0,0,0,0,0,18927.724829545532
4981,Honduras,NA,0,0,0,0,0,0,0,0,26731.09492614898
4982,Honduras,NA,1,0,0,0,0,0,0,0,34896.67824320111
4983,Honduras,NA,0,0,0,0,0,0,0,0,43044.94233488983
4984,Honduras,NA,0,0,0,0,0,0,0,0,51570.55553025271
4985,Honduras,NA,0,0,0,0,0,0,0,0,60134.660012206055
4986,Honduras,NA,0,0,0,0,0,0,0,0,68722.8671685668
4987,Belize,NA,0,0,0,0,0,0,0,0,41726.709864520824
4988,Belize,NA,0,0,0,0,0,0,0,0,40296.89945870451
4989,Belize,NA,0,0,0,0,0,0,0,0,40360.72305963089
4990,Belize,NA,0,0,0,0,0,0,0,0,41972.726332266284
4991,Belize,NA,0,0,0,0,0,0,0,0,45215.390583632936
4992,Belize,NA,0,0,0,0,0,0,0,0,49771.00898613132
4993,Belize,NA,0,0,0,0,0,0,0,0,55316.13801924892
4994,Belize,NA,0,0,0,0,0,0,0,0,59901.05837266163
4995,Belize,NA,0,0,0,0,0,0,0,0,58008.015371679154
4996,Belize,NA,0,0,0,0,0,0,0,0,57373.44493542142
4997,Belize,NA,0,0,0,0,0,0,0,0,53117.5294516846
4998,Belize,NA,0,0,0,0,0,0,0,0,48643.20458269089
4999,Mexico,NA,0,0,0,0,0,0,0,0,50204.64400092926
5000,Mexico,NA,0,0,0,0,0,0,0,0,45396.5942455649
5001,Mexico,NA,0,0,0,0,0,0,0,0,43652.49346966747
5002,Mexico,NA,0,0,0,0,0,0,0,0,43420.42296893543
5003,Mexico,NA,0.9926210153482881,0,0,0,0,0,0,0,44497.44428418484
5004,Mexico,NA,0.9004100761570006,0,0,0,0,0,0,0,40701.95054656868
5005,Mexico,NA,0.18221623442236443,0,0,0,0,0,0,0,34962.22416840312
5006,Mexico,NA,0.4308432726511823,0,0,0,0,0,0,0,30627.854304668494
5007,Mexico,NA,0.681625939849624,0,0,0,0,0,0,0,28350.904744193092
5008,Mexico,NA,0,0,0,0,0,0,0,0,28241.447557656506
5009,Mexico,NA,0,0,0,0,0,0,0,0,30220.65023552761
5010,Mexico,NA,0,0,0,0,0,0,0,0,34336.51177922076
5011,Mexico,NA,0,0,0,0,0,0,0,0,39933.74990745144
5012,Mexico,NA,0,0,0,0,0,0,0,0,46480.24012607104
5013,Mexico,NA,0,0,0,0,0,0,0,0,53629.47941835236
5014,Mexico,NA,0,0,0,0,0,0,0,0,59895.04069243121
5015,Mexico,NA,1,0,0,0,0,0,0,0,51314.78849605869
5016,Mexico,NA,0,0,0,0,0,0,0,0,42766.79947391878
5017,Mexico,NA,0.781414994720169,0,0,0,0,0,0,0,34275.220729990906
5018,Mexico,NA,0.31390210740992525,0,0,1,0,0,0,0,25895.605320918618
5019,Mexico,NA,0.6264042335901959,0,0,1,0,0,0,0,17786.90512101551
5020,Mexico,NA,0.37883571157974494,0,0,0,0,0,0,0,10219.283916125769
5021,Mexico,NA,1,0,0,0,0,0,0,0,5023.608903866201
5022,Mexico,NA,0.3551912568306011,0,0,0,0,0,0,0,7467.555980179192
5023,Mexico,NA,0.9706959706959707,0,0,0,0,0,0,0,14798.445800845371
5024,Mexico,NA,0,0,0,0,0,0,0,0,22689.30016818128
5025,Mexico,NA,0,0,0,0,0,0,0,0,18820.881379137627
5026,Mexico,NA,0.49760765550239233,0,0,0,0,0,0,1,10278.370591649507
5027,Mexico,NA,0.7353700516351118,1,1,1,0,0,1,1,2320.3853282536707
5028,Mexico,NA,0,1,0,0,0,0,0,0,2462.317941424441
5029,Mexico,NA,0,1,0,0,0,0,0,0,10438.230836367264
5030,Mexico,NA,0,1,0,0,0,0,0,0,18983.571558719148
5031,Mexico,NA,0,1,0,0,0,0,0,0,26964.219495931266
5032,Mexico,NA,0,1,0,0,0,0,0,0,27717.10109164698
5033,Mexico,NA,0,1,0,0,0,0,0,0,30892.89242151394
5034,Mexico,NA,0,1,0,0,0,0,0,0,35923.584334111234
5035,Mexico,NA,0,1,0,0,0,0,1,0,42150.172249382726
5036,Mexico,NA,0,1,0,0,0,0,0,0,33051.438621080895
5037,Mexico,NA,0,1,0,0,0,0,0,0,24687.902174881496
5038,Mexico,NA,0,1,0,0,0,0,0,0,16630.917974358974
5039,Mexico,NA,0,1,0,0,0,0,1,1,9108.37514329577
5040,Mexico,NA,0,1,0,0,1,0,0,0,5018.603207863131
5041,Mexico,NA,0,0,0,0,0,0,0,0,31447.3088429854
5042,Mexico,NA,0,0,0,0,0,0,0,0,39186.96863158722
5043,Mexico,NA,0,0,0,0,0,0,0,0,47830.55482570768
5044,Mexico,NA,0,0,0,0,0,0,0,0,56479.247864478
5045,Honduras,NA,0,1,0,0,0,0,0,0,35713.14119483437
5046,Honduras,NA,0,1,0,0,0,0,0,0,27612.848581142265
5047,Honduras,NA,0,1,0,0,0,0,0,1,19945.676743128555
5048,Honduras,NA,0,1,0,0,0,0,0,0,12743.64847094266
5049,Honduras,NA,1,0,0,0,0,0,0,0,15779.228343655739
5050,Honduras,NA,0,0,0,0,0,0,0,0,23240.103187628265
5051,Honduras,NA,1,0,0,0,0,0,0,0,31173.02573149585
5052,Honduras,NA,0,0,0,0,0,0,0,0,39413.356496768065
5053,Honduras,NA,0,0,0,0,0,0,0,0,47802.38286347349
5054,Honduras,NA,0,0,0,0,0,0,0,0,56273.64342666003
5055,Honduras,NA,0,0,0,0,0,0,0,0,64794.89240361332
5056,Belize,NA,0,0,0,0,0,0,0,0,43404.64695495264
5057,Belize,NA,0,0,0,0,0,0,0,0,45734.944704800706
5058,Belize,NA,0,0,0,0,0,0,0,0,49491.48368172353
5059,Belize,NA,0,0,0,0,0,0,0,0,54379.48829186755
5060,Belize,NA,0,0,0,0,0,0,0,0,60123.62710908646
5061,Belize,NA,0,0,0,0,0,0,0,0,61244.596050916145
5062,Belize,NA,0,0,0,0,0,0,0,0,60022.44245810125
5063,Belize,NA,0,0,0,0,0,0,0,0,57694.496493468774
5064,Belize,NA,0,0,0,0,0,0,0,0,52899.379416565665
5065,Mexico,NA,0,0,0,0,0,0,0,0,55669.93474745016
5066,Mexico,NA,0,0,0,0,0,0,0,0,49173.506684806925
5067,Mexico,NA,0,0,0,0,0,0,0,0,46773.10313314309
5068,Mexico,NA,0,0,0,0,0,0,0,0,45906.56373250535
5069,Mexico,NA,0,0,0,0,0,0,0,0,46229.92038072893
5070,Mexico,NA,0.8529326784166426,0,0,0,0,0,0,0,45574.24719923963
5071,Mexico,NA,0.14133900106269925,0,0,0,0,0,0,0,39594.44845282889
5072,Mexico,NA,0.2926829268292683,0,0,0,0,0,0,0,34762.460913894494
5073,Mexico,NA,0.18242049469964663,0,0,0,0,0,0,0,31609.128891766046
5074,Mexico,NA,0.6556637378294942,0,0,0,0,0,0,0,30643.47994703654
5075,Mexico,NA,0,0,0,0,0,0,0,0,31363.20981883476
5076,Mexico,NA,0,0,0,0,0,0,0,0,34268.92572939194
5077,Mexico,NA,0,0,0,0,0,0,0,0,38923.86942677836
5078,Mexico,NA,0,0,0,0,0,0,0,0,44785.890095644485
5079,Mexico,NA,0,0,0,0,0,0,0,0,51443.991798513634
5080,Mexico,NA,0,0,0,0,0,0,0,0,58627.57570181377
5081,Mexico,NA,0,0,0,0,0,0,0,0,55994.64579365121
5082,Mexico,NA,0,0,0,0,0,0,0,0,47499.38922137444
5083,Mexico,NA,0,0,0,0,0,0,0,0,39076.63746090255
5084,Mexico,NA,0,0,0,0,0,0,0,0,30785.95806691813
5085,Mexico,NA,0.40924329501915707,0,0,0,0,0,0,0,22772.062553604635
5086,Mexico,NA,1,0,0,0,0,0,0,0,15219.283916125141
5087,Mexico,NA,1,0,0,0,0,0,0,0,8799.402569507207
5088,Mexico,NA,0,0,0,0,0,0,0,0,7612.964697040987
5089,Mexico,NA,0,0,0,0,0,0,0,0,12399.550408203133
5090,Mexico,NA,0,0,0,0,0,0,0,0,19798.44580084586
5091,Mexico,NA,0,0,0,0,0,0,0,0,23013.091849495864
5092,Mexico,NA,0,0,0,0,0,0,0,0,14353.456817263335
5093,Mexico,NA,1,0,0,0,0,0,0,0,5695.7044109366425
5094,Mexico,NA,0.6903827281648676,1,1,1,0,0,1,1,0
5095,Mexico,NA,0,1,0,0,0,0,0,0,5859.478097838172
5096,Mexico,NA,0,1,0,0,0,0,0,0,14517.327912214487
5097,Mexico,NA,0,1,0,0,0,0,0,0,23176.9742598658
5098,Mexico,NA,0,1,0,0,0,0,0,0,24553.004720879795
5099,Mexico,NA,0,1,0,0,0,0,0,0,26720.46313345342
5100,Mexico,NA,0,1,0,0,0,0,0,0,31226.851575350003
5101,Mexico,NA,0,1,0,0,0,0,1,0,37232.36990243279
5102,Mexico,NA,0,1,0,0,0,0,1,0,43399.426787446995
5103,Mexico,NA,0,1,0,0,0,0,0,0,36868.85905711184
5104,Mexico,NA,0,1,0,0,0,0,0,0,28309.14493668898
5105,Mexico,NA,0,1,0,0,0,0,0,0,19836.90010863174
5106,Mexico,NA,0,1,0,0,0,0,0,0,11644.635021897546
5107,Mexico,NA,0,1,0,0,1,0,1,0,4119.780318702141
5108,Mexico,NA,0,0,0,0,0,0,0,0,31421.76662769571
5109,Mexico,NA,0,0,0,0,0,0,0,0,34765.259756477615
5110,Mexico,NA,0,0,0,0,0,0,0,0,43425.41594892744
5111,Mexico,NA,0,0,0,0,0,0,0,0,52084.2841788588
5112,Honduras,NA,0,1,0,0,0,0,0,0,40618.77917212029
5113,Honduras,NA,0,1,0,0,0,0,0,0,32587.208751231752
5114,Honduras,NA,0,1,0,0,0,0,0,1,24945.676743128774
