pid,MPA,beach,mangrove,wildlife,forest,ruins,roads,develop,cellarea,prop_coral,pa_min_dist,country
6586,NA,0,0,0,0,0,0,0,21650635.09461403,0,61437.865913730355,Mexico
6587,NA,0,0,0,0,0,0,0,21650635.094612837,0,65630.85049850101,Mexico
6588,NA,0,0,0,0,0,0,0,21650635.094615936,0,69930.00576490363,Mexico
6589,NA,0,0,0,1,0,1,1,21650635.09461403,0,42310.902056357896,Mexico
6590,NA,0,0,0,1,0,1,0,21650635.09461534,0,38549.842047200014,Mexico
6591,NA,0,0,0,1,0,1,1,21650635.09460807,0,33714.227833197954,Mexico
6592,NA,0,0,0,1,0,1,0,21650635.094617367,0,28858.349961136406,Mexico
6593,NA,0,0,0,1,0,0,0,21650635.09461963,0,24061.578638361712,Mexico
6594,NA,0,0,0,1,0,0,0,21650635.094612718,0,19367.879870051867,Mexico
6595,NA,0,0,0,1,0,0,0,21650635.09461403,0,14875.146209416203,Mexico
6596,NA,0,0,0,1,0,0,0,21650635.09461522,0,10836.289902092905,Mexico
6597,NA,0,0,0,1,0,0,0,21650635.094614506,0,7880.0282602093375,Mexico
6598,NA,0,1,0,1,0,1,1,21650635.094610333,0,6002.668025893873,Mexico
6599,NA,1,1,0,1,0,0,1,21650635.094617605,0.2208223360579169,7495.548669278926,Mexico
6600,NA,0,0,0,0,0,0,0,21650635.094610453,0.13934809521439606,10290.32512189387,Mexico
6601,NA,0,0,0,0,0,0,0,21650635.09461093,0,14214.288417115842,Mexico
6602,NA,0,0,0,0,0,0,0,21650635.09461093,0,18660.150034113973,Mexico
6603,NA,0,0,0,0,0,0,0,21650635.094609857,0,23331.44666295588,Mexico
6604,NA,0,0,0,0,0,0,0,21650635.094610095,0,28116.038260698064,Mexico
6605,NA,0,0,0,0,0,0,0,21650635.09461391,0,32964.62970469557,Mexico
6606,NA,0,0,0,0,0,0,0,21650635.094613194,0,37136.010910889054,Mexico
6607,NA,0,0,0,0,0,0,0,21650635.09461534,0,41312.57922133975,Mexico
6608,NA,0,0,0,0,0,0,0,21650635.094615936,0,44975.74593127742,Mexico
6609,NA,0,0,0,0,0,0,0,21650635.094611883,0,48791.54528397203,Mexico
6610,NA,0,0,0,0,0,0,0,21650635.094611764,0,52805.41696001247,Mexico
6611,NA,0,0,0,0,0,0,0,21650635.094614863,0,56975.51429731708,Mexico
6612,NA,0,0,0,0,0,0,0,21650635.09461212,0,61269.946944376694,Mexico
6613,NA,0,0,0,0,0,0,0,21650635.09460354,0,65664.3249237352,Mexico
6614,NA,0,0,0,1,0,0,0,21650635.09460914,0,40503.56117189349,Mexico
6615,NA,0,0,0,1,0,1,1,21650635.09461403,0,35520.327584299535,Mexico
6616,NA,0,0,0,0,0,1,1,21650635.094610453,0,30542.574806107357,Mexico
6617,NA,0,0,0,0,0,1,1,21650635.09461665,0,25573.503472878616,Mexico
6618,NA,0,0,0,1,0,0,0,21650635.094612837,0,20619.39096986187,Mexico
6619,NA,0,0,0,1,0,0,0,21650635.094611883,0,15694.40945237082,Mexico
6620,NA,0,0,0,1,0,0,0,21650635.094609737,0,10838.343607278053,Mexico
6621,NA,0,0,0,1,0,0,0,21650635.09461212,0,6214.893099652238,Mexico
6622,NA,0,0,0,1,0,0,1,21650635.094613433,0,2880.0282602092057,Mexico
6623,NA,0,1,0,1,0,1,1,21650635.09461212,0,2495.5486692790973,Mexico
6624,NA,1,1,0,0,0,0,1,21650635.094611406,0.236183671603604,5561.951493989193,Mexico
6625,NA,0,0,0,0,0,0,0,21650635.094616175,0.04179111052407858,10103.984783845743,Mexico
6626,NA,0,0,0,0,0,0,0,21650635.09461546,0,14941.409324520919,Mexico
6627,NA,0,0,0,0,0,0,0,21650635.09460342,0,19859.529619142748,Mexico
6628,NA,0,0,0,0,0,0,0,21650635.09461856,0,24720.322857633324,Mexico
6629,NA,0,0,0,0,0,0,0,21650635.09461069,0,28526.13289128807,Mexico
6630,NA,0,0,0,0,0,0,0,21650635.094610572,0,32655.568488042452,Mexico
6631,NA,0,0,0,0,0,0,0,21650635.094613075,0,36559.79231836679,Mexico
6632,NA,0,0,0,0,0,0,0,21650635.094611883,0,40241.96296759343,Mexico
6633,NA,0,0,0,0,0,0,0,21650635.094616055,0,44183.851717659054,Mexico
6634,NA,0,0,0,0,0,0,0,21650635.094613194,0,48321.94037630419,Mexico
6635,NA,0,0,0,0,0,0,0,21650635.09460509,0,52609.95239357464,Mexico
6636,NA,0,0,0,0,0,0,0,21650635.09461236,0,57014.070719227355,Mexico
6637,NA,0,0,0,0,0,0,0,21650635.094615936,0,61509.36049984644,Mexico
6638,NA,0,0,0,0,0,0,0,21650635.09461105,0,66077.21693763362,Mexico
6639,NA,0,0,0,1,0,0,0,21650635.094615698,0,40941.76280307352,Mexico
6640,NA,0,0,0,1,0,0,0,21650635.094611287,0,40953.06101864082,Mexico
6641,NA,0,0,0,1,0,0,0,21650635.094613433,0,37884.4795909305,Mexico
6642,NA,0,0,0,1,0,0,0,21650635.09461069,0,32884.47959093118,Mexico
6643,NA,0,0,0,0,0,0,0,21650635.09461677,0,27884.47959093016,Mexico
6644,NA,0,0,0,0,0,1,1,21650635.09461224,0,22884.479590930503,Mexico
6645,NA,0,0,0,0,0,1,1,21650635.09461093,0,17884.47959093087,Mexico
6646,NA,0,0,0,1,0,0,0,21650635.094613314,0,12884.479590930725,Mexico
6647,NA,0,0,0,1,0,0,0,21650635.09461558,0,7884.479590930267,Mexico
6648,NA,0,0,0,1,0,1,1,21650635.0946151,0,2884.479590930262,Mexico
6649,NA,0,0,0,1,0,1,1,21650635.09461415,0,0,Mexico
6650,NA,1,1,0,1,0,1,1,21650635.09461081,0,2115.520409069995,Mexico
6651,NA,1,1,0,0,1,1,1,21650635.09461236,0.14607750705496778,7115.520409069755,Mexico
6652,NA,0,0,0,0,0,0,0,21650635.094616532,0,12115.520409068966,Mexico
6653,NA,0,0,0,0,0,0,0,21650635.094613075,0,16454.522586309948,Mexico
6654,NA,0,0,0,0,0,0,0,21650635.094608188,0,19959.890006941037,Mexico
6655,NA,0,0,0,0,0,0,0,21650635.094610095,0,24000.897996428674,Mexico
6656,NA,0,0,0,0,0,0,0,21650635.094617605,0,28291.679106222364,Mexico
6657,NA,0,0,0,0,0,0,0,21650635.094607234,0,31752.421573361837,Mexico
6658,NA,0,0,0,0,0,0,0,21650635.09461844,0,35581.08268301245,Mexico
6659,NA,0,0,0,0,0,0,0,21650635.094612837,0,39671.28198103011,Mexico
6660,NA,0,0,0,0,0,0,0,21650635.094615817,0,43950.06010395688,Mexico
6661,NA,0,0,0,0,0,0,0,21650635.094616294,0,48367.39554973311,Mexico
6662,NA,0,0,0,0,0,0,0,21650635.094605327,0,52888.58214574706,Mexico
6663,NA,0,0,0,0,0,0,0,21650635.094610214,0,57489.123236577296,Mexico
6664,NA,0,0,0,0,0,0,0,21650635.094611645,0,62151.399498589584,Mexico
6665,NA,0,0,0,0,0,0,0,21650635.09461236,0,41611.74079575274,Mexico
6666,NA,0,0,0,0,0,1,1,21650635.09461224,0,39464.69608936972,Mexico
6667,NA,0,0,0,0,0,0,0,21650635.09461224,0,37860.10436857939,Mexico
6668,NA,0,0,0,1,0,0,0,21650635.094616413,0,36868.85905711046,Mexico
6669,NA,0,0,0,1,0,0,0,21650635.09461522,0,36540.90904105315,Mexico
6670,NA,0,0,0,1,0,0,0,21650635.094612837,0,36893.94664331707,Mexico
6671,NA,0,0,0,1,0,0,0,21650635.09461069,0,35485.06482309672,Mexico
6672,NA,0,0,0,0,0,0,0,21650635.094615936,0,30501.557822347724,Mexico
6673,NA,0,0,0,0,0,0,1,21650635.0946095,0,25524.502613778168,Mexico
6674,NA,0,0,0,0,0,0,1,21650635.09461081,0,20558.585500258607,Mexico
6675,NA,0,0,0,1,0,1,1,21650635.094611406,0,15614.43696910465,Mexico
6676,NA,0,0,0,1,0,1,1,21650635.094611883,0,10722.212735850002,Mexico
6677,NA,0,0,0,1,0,1,1,21650635.09461713,0,6010.079038040634,Mexico
6678,NA,0,0,0,0,0,0,1,21650635.094610095,0,2504.4513307205575,Mexico
6679,NA,0,1,0,0,0,1,1,21650635.094614625,0,2119.971739790349,Mexico
6680,NA,0,1,0,0,0,0,1,21650635.094617963,0,5332.115736261575,Mexico
6681,NA,1,1,0,0,1,1,1,21650635.094603777,0,8769.715309644918,Mexico
6682,NA,0,0,0,0,0,0,0,21650635.094611883,0,11534.910508838751,Mexico
6683,NA,0,0,0,0,0,0,0,21650635.09461701,0,15352.526045987195,Mexico
6684,NA,0,0,0,0,0,0,0,21650635.094614267,0,19706.495161203715,Mexico
6685,NA,0,0,0,0,0,0,0,21650635.094611168,0,23388.393875163576,Mexico
6686,NA,0,0,0,0,0,0,0,21650635.094613075,0,27015.072407506417,Mexico
6687,NA,0,0,0,0,0,0,0,21650635.094611287,0,31025.97792666297,Mexico
6688,NA,0,0,0,0,0,0,0,21650635.094611287,0,35290.34535717557,Mexico
6689,NA,0,0,0,0,0,0,0,21650635.09461701,0,39726.63646159482,Mexico
6690,NA,0,0,0,0,0,0,0,21650635.09461415,0,44283.21142007149,Mexico
6691,NA,0,0,0,0,0,0,0,21650635.09460926,0,48926.475274617245,Mexico
6692,NA,0,0,0,0,0,0,0,21650635.09461701,0,53633.91792439397,Mexico
6693,NA,0,0,0,0,0,0,0,21650635.094608307,0,58390.019019039406,Mexico
6694,NA,0,0,0,0,0,0,0,21650635.09460807,0,63183.79135638176,Mexico
6695,NA,0,0,0,0,0,0,0,21650635.094611168,0,46851.1601799944,Mexico
6696,NA,0,0,0,0,0,0,0,21650635.09460926,0,49153.57782357661,Mexico
6697,NA,0,0,0,0,0,0,0,21650635.094607115,0,42181.02944464537,Mexico
6698,NA,0,0,0,0,0,0,1,21650635.094610095,0,41711.42884452212,Mexico
6699,NA,0,0,0,0,0,0,1,21650635.094614506,0,41838.34781027262,Mexico
6700,NA,0,0,0,0,0,0,0,21650635.094610572,0,41868.56433695152,Mexico
6701,NA,0,0,0,0,0,0,0,21650635.094613433,0,39101.175749724156,Mexico
6702,NA,0,0,0,0,0,1,1,21650635.094606042,0,36613.48200016493,Mexico
6703,NA,0,0,0,0,0,0,1,21650635.094617963,0,34517.710375251576,Mexico
6704,NA,0,0,0,0,0,0,0,21650635.09460628,0,33051.438621080895,Mexico
6705,NA,0,0,0,1,0,0,0,21650635.0946182,0,32300.508669314968,Mexico
6706,NA,0,0,0,1,0,0,0,21650635.09460509,0,32314.82826304159,Mexico
6707,NA,0,0,0,1,0,0,0,21650635.094620705,0,33093.40404133753,Mexico
6708,NA,0,0,0,1,0,0,0,21650635.09460759,0,33621.26622983206,Mexico
6709,NA,0,0,0,0,0,0,0,21650635.094617724,0,28749.691250306227,Mexico
6710,NA,0,0,0,0,0,0,0,21650635.09461379,0,23931.150224730558,Mexico
6711,NA,0,0,0,0,0,0,1,21650635.094612002,0,19205.602181898175,Mexico
6712,NA,0,0,0,1,0,0,1,21650635.094613075,0,14663.231542195277,Mexico
6713,NA,0,0,0,1,0,1,1,21650635.09461212,0,10543.508114034663,Mexico
6714,NA,0,0,0,1,0,1,1,21650635.094614387,0,7504.451330720812,Mexico
6715,NA,0,0,0,0,0,1,1,21650635.09461212,0,5569.948925789554,Mexico
6716,NA,0,1,0,0,0,1,1,21650635.09461963,0,3505.1257550628916,Mexico
6717,NA,1,1,0,0,0,1,1,21650635.09460461,0,3769.715309645105,Mexico
6718,NA,1,0,0,0,0,1,1,21650635.094616055,0.022319080719238653,6734.761120520364,Mexico
6719,NA,0,0,0,0,0,0,0,21650635.094610572,0,11090.6673783091,Mexico
6720,NA,0,0,0,0,0,0,0,21650635.09460771,0,15356.355698769086,Mexico
6721,NA,0,0,0,0,0,0,0,21650635.094616413,0,18536.85058120952,Mexico
6722,NA,0,0,0,0,0,0,0,21650635.094614506,0,22392.23076410902,Mexico
6723,NA,0,0,0,0,0,0,0,21650635.094611883,0,26630.981350976537,Mexico
6724,NA,0,0,0,0,0,0,0,21650635.09460759,0,31096.725500268854,Mexico
6725,NA,0,0,0,0,0,0,0,21650635.094619036,0,35704.39056981624,Mexico
6726,NA,0,0,0,0,0,0,0,21650635.094613194,0,40405.45353148514,Mexico
6727,NA,0,0,0,0,0,0,0,21650635.094611168,0,45170.76315724629,Mexico
6728,NA,0,0,0,0,0,0,0,21650635.09461677,0,49981.9468741563,Mexico
6729,NA,0,0,0,0,0,0,0,21650635.094611883,0,54826.92935459721,Mexico
6730,NA,0,0,0,0,0,0,0,21650635.094610572,0,59697.48195340352,Mexico
6731,NA,0,0,0,0,0,0,0,21650635.094605982,0,31758.24177416383,Mexico
6732,NA,0,0,0,0,0,0,0,21650635.094614804,0,34860.57076156291,Mexico
6733,NA,0,0,0,0,0,0,0,21650635.094615757,0,38365.777289893835,Mexico
6734,NA,0,0,0,0,0,0,0,21650635.094616592,0,42173.52653375787,Mexico
6735,NA,0,0,0,0,0,0,0,21650635.094614565,0,46209.08799716001,Mexico
6736,NA,0,0,0,0,0,1,0,21650635.094606876,0,48686.28678625269,Mexico
6737,NA,0,0,0,0,0,1,0,21650635.094613433,0,46608.52639714489,Mexico
6738,NA,0,0,0,0,0,1,0,21650635.09461379,0,44992.83214906093,Mexico
6739,NA,0,0,0,0,0,1,1,21650635.094612777,0,43890.26266353037,Mexico
6740,NA,0,0,0,0,0,1,0,21650635.094611526,0,43339.997329877675,Mexico
6741,NA,0,0,0,0,0,1,0,21650635.09461367,0,43363.067009079816,Mexico
6742,NA,0,0,0,0,0,1,0,21650635.0946126,0,44321.43378772716,Mexico
6743,NA,0,0,0,0,0,1,0,21650635.09460926,0,41883.323094137086,Mexico
6744,NA,0,0,0,0,0,0,0,21650635.094609857,0,39872.50687691292,Mexico
6745,NA,0,0,0,0,0,0,0,21650635.094619274,0,38411.207425581866,Mexico
6746,NA,0,0,0,0,0,0,0,21650635.094611406,0,37563.61147617114,Mexico
6747,NA,0,0,0,0,0,0,0,21650635.094605684,0,37371.49927918883,Mexico
6748,NA,0,0,0,0,0,1,0,21650635.094616532,0,37844.854466835284,Mexico
6749,NA,0,0,0,0,0,1,0,21650635.09461522,0,36905.1049552865,Mexico
6750,NA,0,0,0,1,0,1,0,21650635.094607115,0,34101.496112841596,Mexico
6751,NA,0,0,0,1,0,1,0,21650635.094620824,0,31615.773852615075,Mexico
6752,NA,0,0,0,1,0,0,0,21650635.094606996,0,29588.552206438333,Mexico
6753,NA,0,0,0,1,0,0,0,21650635.09461367,0,28309.14493668898,Mexico
6754,NA,0,0,0,1,0,0,0,21650635.09461081,0,27880.6913906353,Mexico
6755,NA,0,0,0,1,0,0,0,21650635.094613314,0,28341.810418412322,Mexico
6756,NA,0,0,0,1,0,0,0,21650635.09460771,0,29651.028366089453,Mexico
6757,NA,0,0,0,1,0,0,0,21650635.094612718,0,31703.450104680796,Mexico
6758,NA,0,0,0,0,0,0,0,21650635.094611287,0,27798.28168045387,Mexico
6759,NA,0,0,0,0,0,0,0,21650635.094609022,0,23321.656640910674,Mexico
6760,NA,0,0,0,1,0,0,0,21650635.094616294,0,19106.409201291164,Mexico
6761,NA,0,0,0,1,0,0,0,21650635.09460509,0,15369.127387652894,Mexico
6762,NA,0,0,0,1,0,0,1,21650635.094612837,0,12235.410445418713,Mexico
6763,NA,0,0,0,1,0,1,1,21650635.094616175,0,7235.410445417031,Mexico
6764,NA,0,0,0,0,0,1,1,21650635.094605923,0,2235.410445418283,Mexico
6765,NA,1,1,0,0,0,1,1,21650635.094609976,0,0,Mexico
6766,NA,1,1,0,0,0,1,1,21650635.094614863,0.02263293122363048,2764.589554581585,Mexico
6767,NA,0,0,0,0,0,0,0,21650635.094616294,6.760082132394061e-4,7764.589554582379,Mexico
6768,NA,0,0,0,0,0,0,0,21650635.094611764,0,10364.145973374167,Mexico
6769,NA,0,0,0,0,0,0,0,21650635.094614863,0,13791.761703291948,Mexico
6770,NA,0,0,0,0,0,0,0,21650635.094614387,0,17972.475066150047,Mexico
6771,NA,0,0,0,0,0,0,0,21650635.094616175,0,22490.154048523895,Mexico
6772,NA,0,0,0,0,0,0,0,21650635.094602466,0,27177.27356173628,Mexico
6773,NA,0,0,0,0,0,0,0,21650635.09461677,0,31959.370572217325,Mexico
6774,NA,0,0,0,0,0,0,0,21650635.0946126,0,36799.43663285226,Mexico
6775,NA,0,0,0,0,0,0,0,21650635.094614744,0,41677.280448925594,Mexico
6776,NA,0,0,0,0,0,0,0,21650635.094605803,0,46581.03556965481,Mexico
6777,NA,0,0,0,0,0,0,0,21650635.0946151,0,51503.30129092926,Mexico
6778,NA,0,0,0,0,0,0,0,21650635.094614744,0,56439.234695265455,Mexico
6779,NA,0,0,0,0,0,0,0,21650635.094609976,0,61385.53886796485,Mexico
6780,NA,0,0,0,0,0,1,0,21650635.09461218,0,24142.48699179499,Mexico
6781,NA,0,0,0,0,0,1,0,21650635.09461224,0,26779.86278285025,Mexico
6782,NA,0,0,0,0,0,1,0,21650635.094609022,0,29980.569105740622,Mexico
6783,NA,0,0,0,0,0,1,0,21650635.09461111,0,33623.027780670855,Mexico
6784,NA,0,0,0,0,0,1,0,21650635.094618082,0,37579.00305191036,Mexico
6785,NA,0,0,0,0,0,1,0,21650635.094613433,0,41759.489264253614,Mexico
6786,NA,0,0,0,0,0,1,0,21650635.094610035,0,46103.45341562903,Mexico
6787,NA,0,0,0,0,0,1,0,21650635.094617426,0,43692.6553358361,Mexico
6788,NA,0,0,0,0,0,0,0,21650635.09460765,0,41665.913432641784,Mexico
6789,NA,0,0,0,0,0,0,0,21650635.094617665,0,40162.77572649157,Mexico
6790,NA,0,0,0,0,0,0,0,21650635.094614923,0,39243.45507134466,Mexico
6791,NA,0,0,0,0,0,0,0,21650635.094608665,0,38949.31293125445,Mexico
6792,NA,0,0,0,0,0,1,0,21650635.094614267,0,39294.39132620538,Mexico
6793,NA,0,0,0,0,0,0,0,21650635.094610214,0,40262.25778042071,Mexico
6794,NA,0,0,0,0,0,0,0,21650635.094612718,0,41809.68324990388,Mexico
6795,NA,0,0,0,0,0,0,0,21650635.09461558,0,43523.508092466,Mexico
6796,NA,0,0,0,0,0,0,0,21650635.094612956,0,43538.70777150831,Mexico
6797,NA,0,0,0,0,0,1,0,21650635.094613194,0,41967.42141035302,Mexico
6798,NA,0,0,0,0,0,1,0,21650635.09461665,0,39321.43378772664,Mexico
6799,NA,0,0,0,0,0,1,0,21650635.094610572,0,36891.71201680116,Mexico
6800,NA,0,0,0,0,0,1,0,21650635.094612837,0,34951.43011054382,Mexico
6801,NA,0,0,0,0,0,1,0,21650635.094610095,0,33648.27659797527,Mexico
6802,NA,0,0,0,0,0,1,0,21650635.09460652,0,33057.68547940878,Mexico
6803,NA,0,0,0,1,0,1,0,21650635.094614625,0,33217.68535730761,Mexico
6804,NA,0,0,0,1,0,1,0,21650635.09461224,0,34117.71785654348,Mexico
6805,NA,0,0,0,1,0,0,0,21650635.094611287,0,31953.041543555228,Mexico
6806,NA,0,0,0,1,0,0,0,21650635.094615936,0,29101.926555771348,Mexico
6807,NA,0,0,0,1,0,1,0,21650635.094611168,0,26618.926507714197,Mexico
6808,NA,0,0,0,1,0,0,0,21650635.094612718,0,24687.902174881052,Mexico
6809,NA,0,0,0,1,0,0,0,21650635.094611526,0,23673.144682737897,Mexico
6810,NA,0,0,0,1,0,0,0,21650635.094611287,0,23692.67913392719,Mexico
6811,NA,0,0,0,1,0,0,0,21650635.09461701,0,24744.056052244894,Mexico
6812,NA,0,0,0,1,0,0,0,21650635.094608188,0,26705.684325438517,Mexico
6813,NA,0,0,0,0,0,0,0,21650635.094614267,0,29197.15262654578,Mexico
6814,NA,0,0,0,0,0,0,0,21650635.094608545,0,27729.84280128076,Mexico
6815,NA,0,0,0,0,0,0,0,21650635.094611883,0,23771.81915366283,Mexico
6816,NA,0,0,0,1,0,0,0,21650635.09461093,0,19798.028248371455,Mexico
6817,NA,0,0,0,1,0,0,0,21650635.094610095,0,14819.170626898873,Mexico
6818,NA,0,0,0,1,0,0,1,21650635.09461093,0,9844.091557103384,Mexico
6819,NA,0,0,0,1,0,1,1,21650635.094612002,0,4844.091557103456,Mexico
6820,NA,1,1,0,1,0,1,1,20627191.797080517,0,0,Mexico
6821,NA,1,1,0,0,0,1,1,21650635.094612002,0,155.90844289638335,Mexico
6822,NA,1,0,0,0,0,1,1,21526952.57180215,0.03317996623543318,2934.8958976698495,Mexico
6823,NA,0,0,0,0,0,0,1,21650635.094618678,3.2061983807008833e-4,5386.40725973491,Mexico
6824,NA,0,0,0,0,0,0,0,21650635.094608307,0,9317.218055338877,Mexico
6825,NA,0,0,0,0,0,0,0,21650635.094608188,0,13950.18714619021,Mexico
6826,NA,0,0,0,0,0,0,0,21650635.09461546,0,18772.45030721027,Mexico
6827,NA,0,0,0,0,0,0,0,21650635.09461224,0,23668.58803688392,Mexico
6828,NA,0,0,0,0,0,0,0,21650635.094608665,0,28600.68580965569,Mexico
6829,NA,0,0,0,0,0,0,0,21650635.094614863,0,33552.8895611931,Mexico
6830,NA,0,0,0,0,0,0,0,21650635.0946126,0,38517.44497015266,Mexico
6831,NA,0,0,0,0,0,0,0,21650635.094610453,0,43490.12228255506,Mexico
6832,NA,0,0,0,0,0,0,0,21650635.094613314,0,48468.42173286241,Mexico
6833,NA,0,0,0,0,0,0,0,21650635.09461224,0,53450.772439672626,Mexico
6834,NA,0,0,0,0,0,0,0,21650635.094619513,0,58436.138163986085,Mexico
6835,NA,0,0,0,0,0,1,1,21650635.094612658,0,19142.48699179431,Mexico
6836,NA,0,0,0,0,0,0,0,21650635.09461677,0,21811.37732355101,Mexico
6837,NA,0,0,0,0,0,0,0,21650635.094603777,0,25147.756440408248,Mexico
6838,NA,0,0,0,0,0,0,0,21650635.094613492,0,28966.931615582158,Mexico
6839,NA,0,0,0,0,0,0,0,21650635.094608665,0,33102.214434349444,Mexico
6840,NA,0,0,0,0,0,0,0,21650635.094611287,0,37449.033014129534,Mexico
6841,NA,0,0,0,0,0,0,0,21650635.094613492,0,41941.66838514081,Mexico
6842,NA,0,0,0,0,0,0,0,21650635.09461677,0,41130.639073703875,Mexico
6843,NA,0,0,0,0,0,0,0,21650635.094609797,0,38700.66846398389,Mexico
6844,NA,0,0,0,0,0,0,0,21650635.09460497,0,36738.834377799336,Mexico
6845,NA,0,0,0,0,0,0,0,21650635.094610274,0,35379.96839059392,Mexico
6846,NA,0,0,0,0,0,0,1,21650635.094611883,0,34694.990635531496,Mexico
6847,NA,0,0,0,0,0,0,0,21650635.094609976,0,34723.80432901565,Mexico
6848,NA,0,0,0,0,0,1,0,21650635.09460962,0,35464.669728616675,Mexico
6849,NA,0,0,0,0,0,0,0,21650635.09461832,0,36874.69336604749,Mexico
6850,NA,0,0,0,0,0,0,0,21650635.09461248,0,38870.072256884174,Mexico
6851,NA,0,0,0,0,0,0,0,21650635.094610453,0,39129.15683891714,Mexico
6852,NA,0,0,0,0,0,0,1,21650635.09461105,0,39464.08788585413,Mexico
6853,NA,0,0,0,0,0,0,1,21650635.094616413,0,36987.16158286372,Mexico
6854,NA,0,0,0,0,0,0,0,21650635.094614863,0,34321.4337877266,Mexico
6855,NA,0,0,0,0,0,1,0,21650635.094611645,0,31902.728373186423,Mexico
6856,NA,0,0,0,0,0,1,0,21650635.094610095,0,30056.415769265754,Mexico
6857,NA,0,0,0,1,0,1,1,21650635.094616532,0,28965.3617297721,Mexico
6858,NA,0,0,0,1,0,0,1,21650635.094610453,0,28715.78366296487,Mexico
6859,NA,0,0,0,1,0,0,0,21650635.0946126,0,29329.171188763325,Mexico
6860,NA,0,0,0,1,0,0,0,21650635.0946126,0,30480.841370181097,Mexico
6861,NA,0,0,0,1,0,0,0,21650635.09460938,0,27018.64089860017,Mexico
6862,NA,0,0,0,1,0,0,0,21650635.09461081,0,24102.535579910913,Mexico
6863,NA,0,0,0,1,0,1,1,21650635.094607353,0,21623.536726134207,Mexico
6864,NA,0,0,0,1,0,0,0,21650635.09461844,0,19836.90010863129,Mexico
6865,NA,0,0,0,1,0,0,0,21554803.477081895,0,19220.506530610124,Mexico
6866,NA,0,0,0,1,0,0,0,19004077.581174374,0,20581.7786625076,Mexico
6867,NA,0,1,0,0,0,0,0,17194612.298264384,0,21993.304010126383,Mexico
6868,NA,0,0,0,0,0,0,0,21050708.27502519,0,24227.38239976135,Mexico
6869,NA,0,0,0,0,0,0,0,21650635.094614744,0,27138.235270944602,Mexico
6870,NA,0,0,0,0,0,0,0,21650635.094611168,0,27659.04902987934,Mexico
6871,NA,0,0,0,0,0,0,0,21650635.09461522,0,22728.44204221304,Mexico
6872,NA,0,0,0,0,0,0,0,21650635.094613075,0,17836.512049590718,Mexico
6873,NA,0,0,0,1,0,0,0,21650635.094614744,0,12958.604918652876,Mexico
6874,NA,0,0,0,1,0,0,1,21650635.094610453,0,7958.6049186528235,Mexico
6875,NA,1,1,0,1,0,1,1,16180446.276483133,0,3503.7852979362046,Mexico
6876,NA,1,1,0,0,1,1,1,12790732.929863147,0,0,Mexico
6877,NA,1,1,0,0,0,1,1,21585377.210739765,0.03660877098617425,0,Mexico
6878,NA,1,1,0,0,0,1,1,21629020.121587772,0.06975446206176018,779.7169198463686,Mexico
6879,NA,0,0,0,0,0,0,0,21650635.094610453,0,5779.716912299042,Mexico
6880,NA,0,0,0,0,0,0,0,21650635.094614744,0,10779.716912299142,Mexico
6881,NA,0,0,0,0,0,0,0,21650635.094613433,0,15779.716912298922,Mexico
6882,NA,0,0,0,0,0,0,0,21650635.094611764,0,20779.716912297794,Mexico
6883,NA,0,0,0,0,0,0,0,21650635.094613314,0,25779.71691229823,Mexico
6884,NA,0,0,0,0,0,0,0,21650635.094611287,0,30779.716912298685,Mexico
6885,NA,0,0,0,0,0,0,0,21650635.094610572,0,35779.71691229904,Mexico
6886,NA,0,0,0,0,0,0,0,21650635.09461677,0,40779.71691229789,Mexico
6887,NA,0,0,0,0,0,0,0,21650635.09461713,0,45779.71691229914,Mexico
6888,NA,0,0,0,0,0,0,0,21650635.094611287,0,50779.71691229848,Mexico
6889,NA,0,0,0,0,0,0,0,21650635.09461367,0,55779.71691229814,Mexico
6890,NA,0,0,0,0,0,0,0,21650635.094616532,0,60779.71691229893,Mexico
6891,NA,0,0,0,0,0,1,1,21650635.094616532,0,14142.48699179435,Mexico
6892,NA,0,0,0,0,0,0,0,21650635.09461677,0,16861.533466217523,Mexico
6893,NA,0,0,0,0,0,0,0,21650635.0946154,0,20395.705039741722,Mexico
6894,NA,0,0,0,0,0,0,0,21650635.09460765,0,24447.050073657832,Mexico
6895,NA,0,0,0,0,0,0,0,21650635.094617367,0,28798.120260524323,Mexico
6896,NA,0,0,0,0,0,0,0,21650635.094611704,0,33331.744685440855,Mexico
6897,NA,0,0,0,0,0,0,0,21650635.09461856,0,37982.61019218123,Mexico
6898,NA,0,0,0,0,0,0,0,21650635.09460628,0,38784.06713107464,Mexico
6899,NA,0,0,0,0,0,0,0,21650635.09461713,0,36130.63907370439,Mexico
6900,NA,0,0,0,0,0,0,0,21650635.0946095,0,33711.0567740333,Mexico
6901,NA,0,0,0,0,0,0,0,21650635.09461832,0,31834.502677162927,Mexico
6902,NA,0,0,0,0,0,0,1,21650635.09460789,0,30666.525277286877,Mexico
6903,NA,0,0,0,0,0,0,0,21650635.094617426,0,30289.20574169267,Mexico
6904,NA,0,0,0,0,0,1,0,21650635.0946064,0,30731.680662513405,Mexico
6905,NA,0,0,0,0,0,0,0,21650635.09461224,0,31959.91877684935,Mexico
6906,NA,0,0,0,0,0,0,0,21650635.094613314,0,33888.59129711626,Mexico
6907,NA,0,0,0,0,0,0,0,21650635.0946126,0,34879.259674431494,Mexico
