pid,country,name_2,cellarea,coral_prop,coral_prop25,coral_prop75,forest_prop,beach,wildlife,ruins,roads,develop,pa_min_dist,mangrove_prop
4139,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,32969.30851608642,0.23595907313953415
4140,Mexico,NA,21650635.0946126,0,0,0,NA,0,0,0,0,0,26603.889243417834,0.004614183675458249
4141,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,21875.980931680177,0.013263852879715203
4142,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,19983.74741059535,0
4143,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,20733.49720786551,0
4144,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,24508.560245673027,0
4145,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,1,1,30355.57846859412,0
4146,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,35944.925947407806,0
4147,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,31913.27353149986,0
4148,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,29914.48401072708,0
4149,Mexico,NA,21650635.0946126,0,0,0,NA,0,0,0,0,0,29930.29520484464,0
4150,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,31972.51784237319,0
4151,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,1,0,36036.942480079844,0
4152,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,1,0,41534.08900462708,0
4153,Mexico,NA,21650635.0946126,0,0,0,NA,0,0,0,0,1,41711.428844521695,0
4154,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,1,0,33057.68547940884,0
4155,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,1,24408.560839576905,0
4156,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,15771.655438258149,0
4157,Mexico,NA,15233173.041563988,0,0,0,NA,0,1,0,1,1,8026.625742300291,0
4158,Mexico,NA,2850566.1244926453,0,0,0,NA,1,1,0,1,1,79.65040851321807,0
4159,Mexico,NA,21650635.094611168,0,0,0,NA,0,1,0,0,0,4726.036281992722,0
4160,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,13240.192292506505,0
4161,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,21869.384192206348,0
4162,Mexico,NA,21650635.094610214,0,0,0,NA,0,0,0,0,0,30516.179937046014,0
4163,Mexico,NA,21650635.0946126,0,0,0,NA,0,0,0,0,0,39168.92276989495,0
4164,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,47824.38482571187,0
4165,Mexico,NA,21650635.094611168,0,0,0,NA,0,0,0,0,0,56229.00327202557,0
4166,Honduras,NA,21650635.09461111,0,0,0,0.9886665559615092,0,0,0,0,0,27140.128188976185,0
4167,Honduras,NA,21650635.09461069,0,0,0,0.9466539355696297,0,0,0,1,1,27676.141279396837,0
4168,Honduras,NA,21650635.09461069,0,0,0,0.8840501494520574,0,0,0,0,1,24404.65499573217,0
4169,Honduras,NA,21650635.094612002,0,0,0,0.9785785453337701,0,0,0,0,0,18911.05862249965,0
4170,Honduras,NA,7563837.426566422,0,0,0,0.9889069373705214,0,0,0,0,0,16729.50080747676,0
4171,Honduras,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,42508.05254425665,0
4172,Honduras,NA,21650635.094612002,0,0,0,0,0,0,0,0,0,50384.41890297119,0
4173,Belize,NA,7469268.1565307975,0,0,0,0,0,0,0,0,0,58955.36164795051,0
4174,Honduras,NA,14181366.938079864,0,0,0,0,0,0,0,0,0,58482.85907233793,0
4175,Belize,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,66071.85538328678,0
4176,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,73350.75984876428,0
4177,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,72948.12509282329,0
4178,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,70521.77633355171,0
4179,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,66065.5558170586,0
4180,Belize,NA,21650635.094612002,0,0,0,0,0,0,0,0,0,59277.23232645453,0
4181,Belize,NA,21650635.09461069,0,0,0,0,0,1,0,0,0,50955.98161307026,0
4182,Belize,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,42769.54350958869,0
4183,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,34813.15328845815,0
4184,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,27225.3621520695,0
4185,Belize,NA,21650635.094612002,0.031758551976087485,0.031758551976087485,0.031758551976087485,0,0,0,0,0,0,19999.943504614246,0
4186,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,14412.47827595417,0
4187,Belize,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,12722.90329084738,0
4188,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,14852.244942542418,0
4189,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,20695.675144832054,0
4190,Belize,NA,21650635.094612002,0,0,0,0,0,0,0,0,0,27997.541138777586,0
4191,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,35617.16020278658,0
4192,Belize,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,36786.977218163,0
4193,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,32534.502444554986,0
4194,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,30170.961246053597,0
4195,Belize,NA,21650635.094612002,0,0,0,0,0,0,0,0,0,29913.46861601859,0
4196,Belize,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,30724.77751764165,0
4197,Belize,NA,21650635.09461111,0,0,0,0,0,0,0,0,0,23742.396057084698,0
4198,Belize,NA,19927952.7944009,0,0,0,0,0,0,0,0,0,18258.991964354795,0
4199,Mexico,NA,1722682.3002097309,0,0,0,0,0,0,0,0,0,18627.812187552565,0
4200,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,15908.494730088623,0
4201,Mexico,NA,21650635.094612002,0,0,0,0,0,0,0,0,0,16818.83317175035,0
4202,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,21273.517957359232,0
4203,Mexico,NA,21650635.094610035,0,0,0,0,0,0,0,0,0,23838.631279522328,0
4204,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,15296.688588951307,0
4205,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,7049.611499486424,0
4206,Mexico,NA,21650635.09461069,0.0701179010295621,0.0701179010295621,0.0701179010295621,0,1,0,0,0,1,643.4799470364713,3.055980988049584e-4
4207,Mexico,NA,21650635.09461111,0.13786947857855017,0.13786947857855017,0.13786947857855017,0.006559282630355594,1,0,0,1,1,6107.156998834751,0.1827403023331747
4208,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,1,0,14248.385293608872,0.4612621572561889
4209,Mexico,NA,21650635.09461069,0,0,0,0,0,0,0,0,0,22775.531255745602,0.05339454986682822
4210,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,31375.677912800737,0.013617124621791809
4211,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,40001.76877331934,0.039658510235064524
4212,Mexico,NA,21650635.0946123,0,0,0,0,0,0,0,0,0,48640.002523647694,0.041102189052416
4213,Mexico,NA,21650635.094610035,0,0,0,0,1,0,0,0,0,57284.886191794074,0.14897586198042467
4214,Mexico,NA,21650635.094611645,0,0,0,NA,1,0,0,0,0,50548.27586956208,0.20414963379479847
4215,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,42730.78295833844,0.21627414474931855
4216,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,35201.554199154925,0.2026782978028225
4217,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,28017.13336580561,9.006944644202519e-5
4218,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,21926.043438901248,0.026850935064365405
4219,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,18070.500815741485,0
4220,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,17523.434184822832,0
4221,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,20071.4315502668,0
4222,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,25468.686328985415,0
4223,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,1,0,32317.883627666637,0
4224,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,31525.130421333455,0
4225,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,28200.233584382382,0
4226,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,27282.70326967794,0
4227,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,28242.144354964064,0
4228,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,1,1,31607.563080667296,0
4229,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,36748.56963243696,0
4230,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,1,0,43033.43695502116,0
4231,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,37371.49927918887,0
4232,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,1,28715.783662964826,0
4233,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,20063.985256723983,0
4234,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,11425.006668963171,0
4235,Mexico,NA,214900.0431470126,0,0,0,NA,0,1,0,0,0,8090.463301646369,0
4236,Mexico,NA,21650635.094610035,0,0,0,NA,1,1,0,0,0,678.5662122723801,0
4237,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,8895.003151288556,0
4238,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,17523.93660298081,0
4239,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,26173.567335559783,0
4240,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,34828.47829108931,0
4241,Mexico,NA,21650635.094610035,0,0,0,NA,0,0,0,0,0,43485.51681970385,0
4242,Mexico,NA,21650635.094611645,0,0,0,NA,0,0,0,0,0,52143.62325424394,0
4243,Honduras,NA,21650635.09461105,0,0,0,0.9234473596812041,0,0,0,0,0,30003.995317668425,0
4244,Honduras,NA,21650635.094610333,0,0,0,0.9692793091996701,0,0,0,0,0,29658.421620606558,0
4245,Honduras,NA,21650635.094611645,0,0,0,0.9698189970109697,0,0,0,1,1,26363.686253861008,0
4246,Honduras,NA,21650635.094610333,0,0,0,0.9743025572900059,0,0,0,1,0,19546.99224062164,0
4247,Honduras,NA,21650635.094610333,0,0,0,0.9798654931917001,0,0,0,0,0,14802.900338035419,0
4248,Honduras,NA,10298095.478216875,0,0,0,0,0,0,0,0,0,39295.6169893258,0
4249,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,45432.75556156998,0
4250,Honduras,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,53579.75751160311,0
4251,Belize,NA,17850420.466277003,0,0,0,0,0,0,0,0,0,62584.378414485574,0
4252,Honduras,NA,3800214.628334105,0,0,0,0,0,0,0,0,0,61866.3523418588,0
4253,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,70243.15403775539,0
4254,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,75522.2317585944,0
4255,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,75049.0303427082,0
4256,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,70346.95219807548,0
4257,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,64117.42270089497,0
4258,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,55845.910178563296,0
4259,Belize,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,47712.55048243916,0
4260,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,39802.12636790097,0
4261,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,32225.362152069625,0
4262,Belize,NA,21650635.094610333,0.16207240119562755,0.16207240119562755,0.16207240119562755,0,0,0,0,0,0,24944.966660801194,0
4263,Belize,NA,21650635.094610333,0.12255064762538231,0.12255064762538231,0.12255064762538231,0,0,1,0,0,0,18840.731184737855,0
4264,Belize,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,15417.358445681442,0
4265,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,15583.41430348374,0
4266,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,19379.48893085437,0
4267,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,25657.092218102203,0
4268,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,32997.54113877738,0
4269,Belize,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,39677.79006391832,0
4270,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,36666.94079677117,0
4271,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,33485.18479253059,0
4272,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,32373.44493542176,0
4273,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,32902.57369745754,0
4274,Belize,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,28651.07958028406,0
4275,Belize,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,22706.249759453025,0
4276,Belize,NA,585222.313961044,0,0,0,0,0,0,0,0,0,21692.265466209297,0
4277,Mexico,NA,21065412.780650765,0,0,0,0,0,0,0,0,0,18980.600495283838,0
4278,Mexico,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,18440.61115699538,0
4279,Mexico,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,20850.552915124445,0
4280,Mexico,NA,21650635.09461105,0,0,0,0,0,0,0,0,0,26065.973488233172,0
4281,Mexico,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,20108.503456731705,0
4282,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,12044.096137764447,0
4283,Mexico,NA,21650635.094610333,0,0,0,0,0,0,0,0,0,4647.558763745564,0
4284,Mexico,NA,21650635.09461105,0.03420790435071534,0.03420790435071534,0.03420790435071534,0,0,0,0,0,0,3924.9665985866104,0
4285,Mexico,NA,21650635.094610333,0.12309033543674071,0.12309033543674071,0.12309033543674071,0,1,0,0,0,0,11107.156998834924,0.150046234240651
4286,Mexico,NA,21650635.094611645,0.04657920956492907,0.04657920956492907,0.04657920956492907,0,1,0,0,1,0,19081.091516563672,0.43917025647555535
4287,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,27473.558087183454,0.21120161714116004
4288,Mexico,NA,21650635.09461093,0,0,0,0,0,0,0,0,0,35993.12065487218,0.10171925816509715
4289,Mexico,NA,21650635.094609737,0,0,0,0,0,0,0,0,0,44566.95047883047,0.028228641351795158
4290,Mexico,NA,21650635.094609737,0,0,0,0,1,0,0,0,0,53168.80114774868,0.004009120346888455
4291,Mexico,NA,21650635.09461093,0,0,0,0,1,0,0,0,0,53687.25204875626,0
4292,Mexico,NA,21650635.09461093,0,0,0,NA,1,0,0,0,0,45586.32088021435,0.09926219355357413
4293,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,37734.6560901387,0.659350265530551
4294,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,30201.554199155686,0.03608019473542253
4295,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,23085.58468061382,0
4296,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,17428.01878851887,0.09477502787527134
4297,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,14984.240312415142,0
4298,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,15970.447822096265,0
4299,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,20636.056369506627,0.05608297913618934
4300,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,1,1,27324.685566949844,0
4301,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,31925.078992350278,0
4302,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,27306.226300965747,0
4303,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,24940.91660166494,0
4304,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,24959.878572468042,0
4305,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,1,1,27375.442726722533,0
4306,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,32028.646406237756,0
4307,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,38108.444165926696,0
4308,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,1,0,45040.7908775944,0
4309,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,1,41838.34781027169,0
4310,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,1,0,33217.68535730853,0
4311,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,24624.8227100411,0
4312,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,16104.321361198572,0
4313,Mexico,NA,18669217.87162769,0,0,0,NA,0,1,0,0,0,8336.487634772264,0
4314,Mexico,NA,7981213.317980319,0,0,0,NA,1,1,0,0,1,1060.4051241630666,0
4315,Mexico,NA,21650635.09461093,0,0,0,NA,0,1,0,0,0,5678.566212272844,0
4316,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,13634.762307578609,0
4317,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,22110.495611541446,0
4318,Mexico,NA,21650635.094609737,0,0,0,NA,0,0,0,0,0,30689.43285875122,0
4319,Mexico,NA,21650635.09461212,0,0,0,NA,0,0,0,0,0,39304.052745176596,0
4320,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,47935.121103418685,0
4321,Mexico,NA,21650635.09461093,0,0,0,NA,0,0,0,0,0,56575.11032427064,0
4322,Honduras,NA,21650635.09461099,0,0,0,0.958900697442749,0,0,0,0,0,32139.79260878589,0
4323,Honduras,NA,21650635.094610512,0,0,0,0.9747177017602736,0,0,0,0,0,28856.489194593825,0
4324,Honduras,NA,21650635.094610512,0,0,0,0.9798654931916921,0,0,0,1,0,21366.8358229798,0
4325,Honduras,NA,21650635.094611824,0,0,0,0.9850547990700784,0,0,0,1,0,14784.540095960892,0
4326,Honduras,NA,875772.4041466564,0,0,0,0.9985998162608908,0,0,0,0,0,13617.74771432079,0
4327,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,40492.97331197902,0
4328,Honduras,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,48696.36562136251,0
4329,Honduras,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,57034.99944607971,0
4330,Belize,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,65457.20967853007,0
4331,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,73934.44012085254,0
4332,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,77948.12509282271,0
4333,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,74717.66659699271,0
4334,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,68980.41399792986,0
4335,Belize,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,60753.75959718719,0
4336,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,52666.31841186595,0
4337,Belize,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,44793.55852047386,0
4338,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,37225.36215206969,0
4339,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,29908.276166124106,0
4340,Belize,NA,21650635.094611824,0.38089505147791514,0.38089505147791514,0.38089505147791514,0,0,1,0,0,0,23499.505805362027,0
4341,Belize,NA,21650635.094610512,0.06476253736300638,0.06476253736300638,0.06476253736300638,0,0,1,0,0,0,18972.310427655775,0
4342,Belize,NA,21650635.09461099,0.01951179010295662,0.01951179010295662,0.01951179010295662,0,0,0,0,0,0,17722.903290847524,0
4343,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,19308.50104854747,0
4344,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,24094.39774322822,0
4345,Belize,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,30631.059277731376,0
4346,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,37997.54113877786,0
4347,Belize,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,40993.11217110792,0
4348,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,37178.33103662739,0
4349,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,35128.640051459406,0
4350,Belize,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,34907.7363058061,0
4351,Belize,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,33586.713916370514,0
4352,Belize,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,27345.141592667616,0
4353,Belize,NA,20706027.808220655,0,0,0,0,0,0,0,0,0,22747.44349912537,0
4354,Mexico,NA,944607.2863898277,0,0,0,0,0,0,0,0,0,23530.82736259966,0
4355,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,20907.788088862566,0
4356,Mexico,NA,21650635.094611824,0,0,0,0,0,0,0,0,0,21608.52950690251,0
4357,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,25231.289393798703,0
4358,Mexico,NA,21650635.094610393,0,0,0,0,0,0,0,0,0,24994.30216572222,0
4359,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,17041.815667871786,0
4360,Mexico,NA,21650635.094611347,0,0,0,0,0,0,0,0,0,9589.735759889107,0
4361,Mexico,NA,21650635.094610512,0,0,0,0,0,0,0,0,0,5643.47994703674,0
4362,Mexico,NA,21650635.09461099,0,0,0,0,0,0,0,0,0,8745.109078128817,0
4363,Mexico,NA,21650635.094610512,0.08593490534706616,0.08593490534706616,0.08593490534706616,0,1,0,0,0,0,16107.156998834374,0.002233212852283965
4364,Mexico,NA,21650635.094610512,0.059531717037532794,0.059531717037532794,0.059531717037532794,0,1,0,0,0,0,23982.485764653815,0.30613481273330484
4365,Mexico,NA,21650635.094611347,0,0,0,0,0,0,0,0,0,32262.485396481465,0.09126984298510392
4366,Mexico,NA,21650635.094611347,0,0,0,0,0,0,0,0,0,40701.06023759742,0
4367,Mexico,NA,21650635.0946123,0,0,0,0,0,0,0,0,0,49216.71103365993,0.040348440412145865
4368,Mexico,NA,21650635.094610393,0,0,0,0,0,0,0,0,0,57092.1524529241,0
4369,Mexico,NA,21650635.094611347,0,0,0,NA,1,0,0,0,0,48788.374543072045,0
4370,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,40633.694262303274,0.10912063678166077
4371,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,32739.711792400896,0.2673806186578412
4372,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,0,0,25201.5541991547,0.0013717842270138728
4373,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,0,0,18191.44518872122,0
4374,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,13293.618653376616,0.16423964588500461
4375,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,12539.858165049389,0
4376,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,15907.220424912332,0
4377,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,0,0,22334.531123217068,0.03656264304942206
4378,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,1,1,1,29780.716083874235,0
4379,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,27313.12533170196,0
4380,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,23397.13960117791,0
4381,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,0,0,22282.703269677753,0
4382,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,1,0,23447.63708926431,0
4383,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,27408.22889574603,0
4384,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,33205.87805394165,0
4385,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,40050.588802974715,0
4386,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,1,0,47462.31794142501,0
4387,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,1,0,37844.85446683665,0
4388,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,29329.171188764416,0
4389,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,20932.452212382133,0
4390,Mexico,NA,21476528.69819039,0,0,0,NA,0,0,0,0,0,12889.33003020242,0
4391,Mexico,NA,21650635.094610393,0,0,0,NA,0,1,0,0,0,3909.4388999450744,0
4392,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,10678.56621227278,0
4393,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,18511.953038696498,0
4394,Mexico,NA,21650635.0946123,0,0,0,NA,0,0,0,0,0,26845.105295206668,0
4395,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,0,0,35335.91588334095,0
4396,Mexico,NA,21650635.094610393,0,0,0,NA,0,0,0,0,0,43892.986049234925,0
4397,Mexico,NA,21650635.094611347,0,0,0,NA,0,0,0,0,0,52483.91655852447,0
4398,Honduras,NA,21650635.094611406,0,0,0,0.7918050481567754,0,0,0,0,0,34951.67300494205,0
4399,Honduras,NA,21650635.094610453,0,0,0,0.9796579209565569,0,0,0,0,0,31735.685530157476,0
4400,Honduras,NA,21650635.094611645,0,0,0,0.9840999667884525,0,0,0,0,0,23857.801424940844,0
4401,Honduras,NA,21650635.094610453,0,0,0,0.9941464629691783,0,0,0,0,0,16371.908663330443,0
4402,Honduras,NA,20712766.820627213,0,0,0,0.9765866858943182,0,0,0,1,0,10250.870501731904,0
4403,Honduras,NA,9735032.415154837,0,0,0,0,0,0,0,0,0,37883.43487113841,0
4404,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,43839.27045990423,0
4405,Honduras,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,52235.39768721532,0
4406,Belize,NA,3310285.553991586,0,0,0,0,0,0,0,0,0,64121.308316583,0
4407,Honduras,NA,18340349.54061967,0,0,0,0,0,0,0,0,0,60705.781509064414,0
4408,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,69223.16841716529,0
4409,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,77772.11700086255,0
4410,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,79162.90621143628,0
4411,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,73861.70277516342,0
4412,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,65675.512382574,0
4413,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,57628.07229624042,0
4414,Belize,NA,21650635.094611406,0,0,0,0,0,0,0,0,0,49786.71013882876,0
4415,Belize,NA,21650635.094610453,0,0,0,0,0,0,0,0,0,42225.362152069865,0
4416,Belize,NA,21650635.094611645,0,0,0,0,0,0,0,0,0,34882.067093994105,0
4417,Belize,NA,21650635.094610453,0.1161989372301637,0.1161989372301637,0.1161989372301637,0,0,0,0,0,0,28275.084343232866,0
4418,Belize,NA,21650635.094610453,0.1625705745599575,0.1625705745599575,0.1625705745599575,0,0,1,0,0,0,23069.507677538168,0.12009347479363917
