pid,smud_prop,Country,MPA,MPA_short,AvgExp,socmed,ud_to_vis,est_vis,est_exp,corals,mangroves,beach,temp,dayshot,vis_log,protected,prop_land,wildlife,C3P,air_min_dist,ports_min_dist,pa_min_dist,ruins,sargassum,roads_min_dist,prop_dev,forest,precip
88,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,0,1,1,25.356178283691406,1.306569337844849,0,1,0.089581001721746,0,5.460000247694552e-4,44490.01116555933,42166.39013294936,42166.39013294936,0,0,1000,0,1,1789.57568359375
89,6.657420893e-6,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,53.57206315533493,3214,1,0,1,25.356178283691406,1.306569337844849,3.999522087984553,1,0.107491427425955,0,6.949999951757491e-4,49437.34980295739,40913.15820259922,40913.15820259922,0,0,0,0.002580163414820471,1,1789.57568359375
90,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,1,0,1,25.947343826293945,1.335830450057983,0,1,0.264435458261006,0,6.949999951757491e-4,54527.23520755025,36834.69875052875,36834.69875052875,0,0,1000,0.001864785278573075,1,1836.49169921875
91,4.783242018e-6,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,38.49060283164339,2309,0,0,0,25.947343826293945,1.335830450057983,3.676062740607299,1,1,0,6.949999951757491e-4,59842.569966871124,34934.579120658505,34934.579120658505,0,0,1000,0.6577472721342835,1,1836.49169921875
92,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.10437774658203,8.722275733947754,0,1,1,0,0.0014799999771639705,134867.27760961314,40130.72706096856,40130.72706096856,0,0,1000,0,0,3143.98681640625
93,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.585664749145508,10.336894035339355,0,1,1,0,0.0014799999771639705,129429.38131442304,35105.00298776674,35105.00298776674,0,0,1000,0,1,3100.364501953125
94,2.34272359e-7,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0.867710208686763,70,0,0,0,26.585664749145508,10.336894035339355,0.62471319323605,1,1,0,0.0011180000146850944,124487.95367546822,30104.999969123448,30104.999969123448,0,0,4248.797924209983,2.0750684478924362e-4,1,3100.364501953125
95,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.585664749145508,10.336894035339355,0,1,1,0,0.0011180000146850944,119764.89603020975,25104.999969122873,25104.999969122873,0,0,5999.116883217225,1.6627687753415583e-4,1,3100.364501953125
96,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.585664749145508,10.336894035339355,0,1,1,0,9.389999904669821e-4,115065.2425015855,20104.999969122302,20104.999969122302,0,0,8636.32151668456,0.019476899280062875,1,3100.364501953125
97,4.783242018e-6,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,17.7164218064585,1435,0,0,0,26.585664749145508,10.336894035339355,2.929401309961942,1,1,0,9.389999904669821e-4,110457.719644692,15105.004202984937,15105.004202984937,0,0,12545.184534397222,4.263201203129196e-5,1,3100.364501953125
98,4.548969658e-6,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,16.848711594067883,1365,0,0,0,26.585664749145508,10.336894035339355,2.881931326016535,1,1,0,7.680000271648169e-4,105748.61442871283,10104.999969124023,10104.999969124023,0,0,17445.668403872616,1.1393850617072215e-4,1,3100.364501953125
99,3.1842787609e-5,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,117.94098116958675,9553,0,0,0,26.817380905151367,11.072233200073242,4.778627413526302,1,1,0,7.680000271648169e-4,101139.25629751415,5104.99996912367,5104.99996912367,0,0,20998.157773708666,0.030302041773370206,1,2986.121337890625
100,9.33494122677e-4,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,3457.5243253342,280059,0,1,1,26.817380905151367,11.072233200073242,8.148597281508517,1,0.963154287627705,0,7.249999907799065e-4,97423.18340347226,807.7160810926496,807.7160810926496,0,0,17824.543973472544,0.09320683518984602,1,2986.121337890625
101,0,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.799068450927734,8.608023643493652,0,1,0,0,5.409999866969883e-4,41571.49411134922,12271.517197209841,12271.517197209841,0,0,1000,0,0,2363.829345703125
102,2.34272359e-7,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,1.885182537443828,113,1,0,0,26.799068450927734,8.608023643493652,1.059588169169556,1,0,0,5.409999866969883e-4,39994.61005525191,7271.517197210367,7271.517197210367,0,0,1000,0,0,2363.829345703125
103,6.9638002877e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,560.3748881283237,33622,0,0,1,26.799068450927734,8.608023643493652,6.330388932126339,1,0.016863454912919,0,5.360000068321824e-4,38999.340305873615,2271.5171972096796,2271.5171972096796,0,0,1000,0.12418598602614006,0,2363.829345703125
104,0.003097751254408,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,24927.50999342042,1495651,0,0,1,26.799068450927734,8.608023643493652,10.123767407118951,1,0.711877969570956,0,5.360000068321824e-4,38630.664699369045,0,0,0,0,0,0.4038743994026633,1,2363.829345703125
105,2.56528233568e-4,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,2064.274882226739,123856,0,0,0,26.799068450927734,8.608023643493652,7.633018611415911,1,1,0,5.360000068321824e-4,38906.400063957975,2728.4828027895887,2728.4828027895887,0,0,0,0.16528131518168754,1,2363.829345703125
106,2.4462120209e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,196.8459362585689,11811,0,0,0,26.47983169555664,4.044528007507324,5.287488628113641,1,1,0,4.870000120718032e-4,40120.85429676734,7728.4828027908725,7728.4828027908725,0,0,0,0.13646860044317735,0,2386.189697265625
107,1.171361797e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,9.425912703313081,566,0,0,0,26.47983169555664,4.044528007507324,2.344294313331106,1,1,0,4.870000120718032e-4,39813.15959275971,9009.318600803239,9009.318600803239,0,0,1000,0.003948377858814454,0,2386.189697265625
108,1.171361797e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,9.425912703313081,566,0,0,0,26.47983169555664,4.044528007507324,2.344294313331106,1,1,0,4.870000120718032e-4,41309.41039981315,12728.482802790923,12728.482802790923,0,0,2454.3058821843542,0,0,2386.189697265625
109,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.47983169555664,4.044528007507324,0,1,1,0,4.6999999904073775e-4,43334.133179307544,17728.482802790277,17728.482802790277,0,0,7455.8613110795295,0,0,2386.189697265625
110,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.47983169555664,4.044528007507324,0,1,1,0,4.6999999904073775e-4,45772.653391312284,21986.554342815492,21986.554342815492,0,0,12457.467682579396,0,0,2386.189697265625
111,6.657420893e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,53.57206315533493,3214,0,0,0,26.47983169555664,4.044528007507324,3.999522087984553,1,1,0,4.349999944679439e-4,48396.923705286456,17157.011962901455,17157.011962901455,0,0,8640.29981851224,0,0,2386.189697265625
112,3.5591145359e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,286.4008626745922,17184,0,1,1,26.35780906677246,2.726372718811035,5.66087797529175,1,0.984401878793393,0,4.349999944679439e-4,51367.712962102625,12462.64607218574,12462.64607218574,0,0,3887.773177957596,0,1,2488.04150390625
113,3.2779877046e-5,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,263.7786721850314,15827,0,1,1,26.35780906677246,2.726372718811035,5.578894277711195,1,0.254201237062689,0,4.729999927803874e-4,54635.35161210838,8140.763769209082,8140.763769209082,0,0,1000,0,1,2488.04150390625
114,9.566484036e-6,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,76.98120566328679,4619,0,0,0,26.35780906677246,2.726372718811035,4.35646784462096,1,0,0,4.729999927803874e-4,58149.81819920357,5054.3232568708145,4945.439027273725,0,0,1000,0,0,2488.04150390625
115,0,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.35780906677246,2.726372718811035,0,1,0,0,4.729999927803874e-4,62416.10848539742,6940.945539044757,6711.949010902266,0,0,5074.2976466934815,0,0,2488.04150390625
116,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.35780906677246,2.726372718811035,0,1,0,0,4.729999927803874e-4,61869.06389644269,4949.7282691381415,4730.86195446188,0,0,3887.8039027962413,0,0,2488.04150390625
117,0,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,0,0,0,0,0,25.466670989990234,1.935965418815613,0,1,0,1,4.330000083427876e-4,63787.86967020689,5575.656846729695,5141.617620924875,0,0,1000,0,0,2413.410888671875
118,1.8195878633e-5,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,146.42168115265736,8785,0,0,0,26.35780906677246,2.726372718811035,4.993297059526382,1,0,1,4.330000083427876e-4,61999.62700419552,3745.7007431359166,3361.4593442945265,0,0,1000,0,0,2488.04150390625
119,7.5945103309e-5,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,611.1279332039949,36668,1,0,1,25.466670989990234,1.935965418815613,6.416941301849261,1,0.160421159862779,1,4.330000083427876e-4,58833.775054714635,6179.0784100070605,5740.07346414802,0,0,1000,0.10816468121147987,1,2413.410888671875
120,0,Honduras,MWLR Bahia de Tela,Bahia de Tela,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.35780906677246,2.726372718811035,0,1,0,1,4.330000083427876e-4,59363.252690851645,6805.833697952614,6373.251990887098,0,0,2233.982552895289,0,0,2488.04150390625
121,1.8898695712e-5,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,152.0772287810828,9125,1,0,1,26.35780906677246,2.726372718811035,5.030942557317357,1,0.686717344150917,1,5.179999861866236e-4,53888.160641404844,9956.681054572176,9523.38174773756,0,0,1000,0,1,2488.04150390625
122,4.548969658e-6,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,36.605420286152594,2196,0,0,1,26.567842483520508,3.038940191268921,3.627148196552904,1,0.628771300275552,0,5.179999861866236e-4,48953.596675210974,14494.481199684173,14086.914369460896,0,0,3887.853296529879,0,1,2487.211669921875
123,0,Honduras,NP Punta Izopo,Punta Izopo,60,smud_prop,8046969.5421636505,0,0,0,0,1,26.567842483520508,3.038940191268921,0,1,0.458623752352637,0,5.179999861866236e-4,47508.57149218624,19262.514707936098,18872.930694299816,0,0,6001.959463742514,0,1,2487.211669921875
124,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,0,0,0,27.16179084777832,5.624590873718262,0,1,0,0,5.239999736659229e-4,17928.071770770835,15089.123534341094,15089.123534341094,0,0,1000,0,0,1975.9088134765625
125,2.1612169195e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,173.9124672522525,10435,0,0,0,27.16179084777832,5.624590873718262,5.164285661658217,1,0,0,5.239999736659229e-4,18687.553051920968,15844.155439070668,15844.155439070668,0,0,1761.4258694958376,0,0,1975.9088134765625
126,2.34272359e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,1.885182537443828,113,0,0,0,27.16179084777832,5.624590873718262,1.059588169169556,1,0,0,5.150000215508044e-4,23275.42500565054,20541.886288797476,20541.886288797476,0,0,2198.0087541806306,0,0,1975.9088134765625
127,7.02817078e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,5.655547620378455,339,0,0,0,26.920669555664062,2.251921653747559,1.895450735520802,1,0,0,5.489999894052744e-4,28004.752798748275,25355.49098373707,25355.49098373707,0,0,1888.5896762854727,0,0,1898.70068359375
128,2.344766537e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,188.6826490672354,11321,0,0,1,26.920669555664062,2.251921653747559,5.245352407640413,1,0.002181538353816,0,5.489999894052744e-4,32814.43202989011,30229.666782000815,30229.666782000815,0,0,1160.1834184788133,0,0,1898.70068359375
129,1.874178875e-6,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,15.081460323691536,905,1,1,1,26.920669555664062,2.251921653747559,2.777667075777254,1,0.038112440863303,0,5.489999894052744e-4,37673.70063545118,35139.21718643245,35139.21718643245,0,0,3971.143618362925,0,1,1898.70068359375
130,4.68544719e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,26.920669555664062,2.251921653747559,1.562422839274276,1,0,0,6.140000186860561e-4,42565.578695642536,40071.14192532776,40071.14192532776,0,0,3887.7605521366236,0,0,1898.70068359375
131,4.68544719e-7,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,3.770365082934626,226,0,0,0,26.920669555664062,2.251921653747559,1.562422839274276,1,0,0,6.140000186860561e-4,47479.98799304934,40967.090855847746,40967.090855847746,0,0,1000,0,0,1898.70068359375
132,0,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.2772274017334,0.85193806886673,0,1,0,0,6.949999951757491e-4,52410.59081851201,36533.886954800306,36533.886954800306,0,0,1000,0,0,1916.2379150390625
133,3.7504006935e-5,Honduras,Archipelago Cayos Cochinos Natural Marine Monument,Cayos Cochinos,60,smud_prop,8046969.5421636505,301.7936015150393,18108,1,0,1,26.2772274017334,0.85193806886673,5.713051390280054,1,0.049564719845301,0,6.949999951757491e-4,57353.2108959107,33171.084553774344,33171.084553774344,0,0,1000,0.0013106374887461877,1,1916.2379150390625
134,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.10437774658203,8.722275733947754,0,1,1,0,0.0014169999631121755,133604.59975510256,52740.10979789135,52733.792985790984,0,0,1000,0,0,3143.98681640625
135,7.82878269e-6,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,28.996654537905677,2349,0,0,0,26.10437774658203,8.722275733947754,3.401085860040706,1,1,0,0.0014169999631121755,133947.58258976173,47927.3932572651,47927.3932572651,0,0,0,0.0011251313434683576,0,3143.98681640625
136,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.10437774658203,8.722275733947754,0,1,1,0,0.0011810000287368894,136507.8375190392,42942.75390894343,42942.75390894343,0,0,1000,0,0,3143.98681640625
137,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,0,0,26.10437774658203,8.722275733947754,0,1,1,0,0.0014799999771639705,132993.29954014675,37719.62151876737,37719.62151876737,0,0,1000,0.009817606227550815,1,3143.98681640625
138,2.34272359e-7,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0.867710208686763,70,0,0,0,26.585664749145508,10.336894035339355,0.62471319323605,1,1,0,0.0011180000146850944,128291.06529059839,32737.132553535022,32737.132553535022,0,0,3915.6274014423743,0.00843855153471283,1,3100.364501953125
139,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,1,0,26.585664749145508,10.336894035339355,0,1,1,0,0.0011180000146850944,123612.20467339989,27760.941052791328,27760.941052791328,0,0,8636.011913648652,0.014050396151395014,1,3100.364501953125
140,0,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,0,0,0,1,0,26.585664749145508,10.336894035339355,0,1,1,1,0.0011180000146850944,118959.47568411926,22795.17160377163,22795.17160377163,0,0,10998.300896417668,0.01818481348078943,1,3100.364501953125
141,9.097939317e-6,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,33.69742319183962,2729,0,1,0,26.585664749145508,10.336894035339355,3.546665424594269,1,1,1,9.389999904669821e-4,114336.06852547513,17848.525114253385,17848.525114253385,0,0,13580.990914853102,7.370874301213079e-4,1,3100.364501953125
142,5.9878105338e-5,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,221.7796563810755,17964,0,1,1,26.585664749145508,10.336894035339355,5.406183195002153,1,0.682498812104203,1,9.389999904669821e-4,109745.68910296194,12942.945919029225,12942.945919029225,0,0,17070.321030437604,1.6643634940025713e-4,1,3100.364501953125
143,3.6626029626e-5,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,135.6574029723414,10988,0,1,1,26.817380905151367,11.072233200073242,4.917477085603655,1,0.58642288807444,1,7.680000271648169e-4,105192.66128160048,8152.904351926277,8152.904351926277,0,0,21204.463070826478,0,1,2986.121337890625
144,9.0647325979e-5,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,335.74430409920933,27195,0,0,1,26.817380905151367,11.072233200073242,5.81932390081694,1,0.423040683961005,1,7.680000271648169e-4,100682.05251348056,3926.811643105004,3926.811643105004,0,0,21207.1409367433,0,1,2986.121337890625
145,2.2744848292e-5,Guatemala,MPA Río Sarstun,Río Sarstun,81,smud_prop,3703852.27002714,84.24355797774712,6824,0,0,0,26.817380905151367,11.072233200073242,4.445512547064919,1,0,0,7.249999907799065e-4,100057.00793623562,3338.3986841717524,3338.3986841717524,0,0,20580.71301161616,0,0,2986.121337890625
146,0,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.799068450927734,8.608023643493652,0,1,0,0,5.409999866969883e-4,44843.23423397388,10522.217200069927,10522.217200069927,0,0,3887.455711407757,0,0,2363.829345703125
147,0,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,0,0,1,0,0,26.799068450927734,8.608023643493652,0,1,0,0,5.409999866969883e-4,43672.5928630849,6164.566719027406,6164.566719027406,0,0,3887.494942958786,0,0,2363.829345703125
148,7.26110012835e-4,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,5842.985157543302,350579,1,0,1,26.799068450927734,8.608023643493652,8.67316823309038,1,0.26382258295196,0,5.360000068321824e-4,43054.32705555294,3265.9775046161553,3265.9775046161553,0,0,1000,0.19457035285440796,1,2363.829345703125
149,9.3945392283e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,755.975710327917,45359,0,1,0,26.799068450927734,8.608023643493652,6.629331166169576,1,0.454611858565303,0,5.360000068321824e-4,43012.26324001318,3494.4603074061743,3494.4603074061743,0,0,1000,0.03788641760093541,1,2363.829345703125
150,2.4853299527e-5,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,199.99374431603925,12000,0,0,0,26.799068450927734,8.608023643493652,5.303273784768976,1,0.938900463435126,0,4.870000120718032e-4,43548.07113811046,6524.686880545442,6524.686880545442,0,0,1000,0.023692787135654415,1,2363.829345703125
151,0,Honduras,NP Blanca Jeannette Kawas,Jeannette Kawas,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.47983169555664,4.044528007507324,0,1,1,0,4.870000120718032e-4,44325.420255404104,9224.262113586634,9224.262113586634,0,0,1000,0.0076539957163094105,0,2386.189697265625
152,0,Honduras,Zona de Interconexion,Zona de Interconexion,60,smud_prop,8046969.5421636505,0,0,0,0,0,26.47983169555664,4.044528007507324,0,1,1,0,4.870000120718032e-4,46306.386535198406,11295.761067458538,11295.761067458538,0,0,3259.465096204419,0,1,2386.189697265625
